dateTime,nitrateNitrite,temp_C,DO_mgL,DO_sat,Q,DateTime_UTC,PAR,barom.pressure
2/13/18 6:40,NA,-0.108,13.059,91.732784,75.889024,2/13/18 11:40,-0.07,98.44526
2/13/18 6:45,0.496446,NA,NA,NA,75.889024,2/13/18 11:45,-0.1,98.42892
2/13/18 6:50,NA,-0.053,13.073,91.974797,75.889024,2/13/18 11:50,-0.08,98.42565
2/13/18 7:00,0.522747,-0.064,13.057,91.833525,77.021696,2/13/18 12:00,-0.11,98.41911
2/13/18 7:10,NA,-0.086,13.071,91.874528,77.8712,2/13/18 12:10,-0.06,98.42401
2/13/18 7:15,0.526702,NA,NA,NA,77.588032,2/13/18 12:15,-0.08,98.43546
2/13/18 7:20,NA,-0.075,13.111,92.184501,76.738528,2/13/18 12:20,-0.04,98.42565
2/13/18 7:30,0.554447,-0.075,13.191,92.746988,75.889024,2/13/18 12:30,-0.06,98.41583
2/13/18 7:40,NA,-0.053,13.285,93.466319,75.605856,2/13/18 12:40,-0.02,98.40275
2/13/18 7:45,0.550477,NA,NA,NA,75.03952,2/13/18 12:45,-0.07,98.38968
2/13/18 7:50,NA,-0.053,13.433,94.507569,75.03952,2/13/18 12:50,-0.06,98.38641
2/13/18 8:00,0.563722,0.047,13.519,95.382951,74.756352,2/13/18 13:00,-0.08,98.41583
2/13/18 8:10,NA,0.047,13.713,96.751712,73.906848,2/13/18 13:10,-0.05,98.44526
2/13/18 8:15,0.567701,NA,NA,NA,73.62368,2/13/18 13:15,-0.07,98.45344
2/13/18 8:20,NA,0.113,13.882,98.12744,73.057344,2/13/18 13:20,-0.07,98.44526
2/13/18 8:30,0.570355,0.058,13.854,97.777023,73.057344,2/13/18 13:30,-0.13,98.4469
2/13/18 8:40,NA,0.135,13.956,98.711992,72.774176,2/13/18 13:40,-0.05,98.45507
2/13/18 8:45,0.571683,NA,NA,NA,72.20784,2/13/18 13:45,-0.05,98.43873
2/13/18 8:50,NA,0.191,14.099,99.881571,72.20784,2/13/18 13:50,-0.1,98.43873
2/13/18 9:00,0.566374,0.312,14.237,101.204506,72.20784,2/13/18 14:00,-0.08,98.42238
2/13/18 9:10,NA,0.356,14.343,102.084609,71.358336,2/13/18 14:10,-0.09,98.40602
2/13/18 9:15,0.573011,NA,NA,NA,71.924672,2/13/18 14:15,-0.04,98.39622
2/13/18 9:20,NA,0.487,14.344,102.468973,71.924672,2/13/18 14:20,-0.08,98.39622
2/13/18 9:30,0.553124,0.641,14.446,103.644854,71.358336,2/13/18 14:30,-0.07,98.40602
2/13/18 9:40,NA,0.848,14.529,104.845947,71.075168,2/13/18 14:40,-0.05,98.37659
2/13/18 9:45,0.541221,NA,NA,NA,71.358336,2/13/18 14:45,-0.07,98.38641
2/13/18 9:50,NA,1.021,14.596,105.838784,71.075168,2/13/18 14:50,-0.04,98.37496
2/13/18 10:00,0.545187,1.237,14.616,106.621742,71.075168,2/13/18 15:00,-0.06,98.37823
2/13/18 10:10,NA,1.431,14.695,107.775148,70.792,2/13/18 15:10,-0.06,98.37659
2/13/18 10:15,0.545187,NA,NA,NA,71.358336,2/13/18 15:15,-0.1,98.37659
2/13/18 10:20,NA,1.592,14.664,108.026474,70.792,2/13/18 15:20,-0.03,98.36679
2/13/18 10:30,0.546509,1.805,14.727,109.127635,70.792,2/13/18 15:30,-0.08,98.35698
2/13/18 10:40,NA,2.06,14.872,110.973835,71.075168,2/13/18 15:40,-0.03,98.34717
2/13/18 10:45,0.554447,NA,NA,NA,71.075168,2/13/18 15:45,-0.06,98.34389
2/13/18 10:50,NA,2.198,14.963,112.073786,71.075168,2/13/18 15:50,-0.04,98.34389
2/13/18 11:00,0.565049,2.398,15.05,113.339872,70.792,2/13/18 16:00,-0.07,98.33735
2/13/18 11:10,NA,2.682,15.091,114.525317,70.225664,2/13/18 16:10,-0.03,98.32755
2/13/18 11:15,0.567701,NA,NA,NA,70.792,2/13/18 16:15,-0.05,98.31774
2/13/18 11:20,NA,3.005,15.055,115.249309,70.792,2/13/18 16:20,-0.07,98.31774
2/13/18 11:30,0.5399,3.254,15.171,116.913786,70.792,2/13/18 16:30,-0.03,98.29812
2/13/18 11:40,NA,3.594,15.25,118.590884,70.792,2/13/18 16:40,-0.08,98.28831
2/13/18 11:45,0.557097,NA,NA,NA,70.792,2/13/18 16:45,-0.18,98.28667
2/13/18 11:50,NA,3.738,15.317,119.567221,70.792,2/13/18 16:50,-0.04,98.28504
2/13/18 12:00,0.545187,4.034,15.287,120.268741,70.225664,2/13/18 17:00,-0.08,98.27686
2/13/18 12:10,NA,4.227,15.251,120.595338,70.792,2/13/18 17:10,-0.08,98.2785
2/13/18 12:15,0.510898,NA,NA,NA,70.792,2/13/18 17:15,-0.05,98.28831
2/13/18 12:20,NA,4.59,15.368,122.67873,70.792,2/13/18 17:20,-0.06,98.26868
2/13/18 12:30,0.522747,4.56,15.245,121.601778,70.792,2/13/18 17:30,-0.07,98.25888
2/13/18 12:40,NA,5.131,15.42,124.831728,70.225664,2/13/18 17:40,-0.05,98.24907
2/13/18 12:45,0.39874,NA,NA,NA,70.225664,2/13/18 17:45,-0.06,98.25888
2/13/18 12:50,NA,5.022,15.293,123.455787,70.792,2/13/18 17:50,0,98.25888
2/13/18 13:00,0.365202,5.151,15.272,123.697366,70.225664,2/13/18 18:00,0.35,98.24907
2/13/18 13:10,NA,5.072,15.105,122.095675,69.942496,2/13/18 18:10,3.88,98.23925
2/13/18 13:15,0,NA,NA,NA,70.225664,2/13/18 18:15,8.32,98.22945
2/13/18 13:20,NA,4.972,15.057,121.393634,69.942496,2/13/18 18:20,13.11,98.23762
2/13/18 13:30,0,4.661,14.766,118.091145,70.792,2/13/18 18:30,28.3,98.23925
2/13/18 13:40,NA,4.661,14.608,116.827539,69.942496,2/13/18 18:40,46.3,98.24907
2/13/18 13:45,0,NA,NA,NA,69.942496,2/13/18 18:45,62.01,98.25888
2/13/18 13:50,NA,4.651,14.608,116.797153,70.225664,2/13/18 18:50,75.03,98.25888
2/13/18 14:00,0,4.771,14.471,116.063141,63.995968,2/13/18 19:00,64.96,98.2785
2/13/18 14:10,NA,4.651,14.356,114.782307,63.7128,2/13/18 19:10,88.14,98.26868
2/13/18 14:15,0,NA,NA,NA,64.845472,2/13/18 19:15,76.1,98.26868
2/13/18 14:20,NA,4.832,14.281,114.720667,65.694976,2/13/18 19:20,68.17,98.26868
2/13/18 14:30,0,4.822,14.331,115.092475,64.845472,2/13/18 19:30,183.14,98.24907
2/13/18 14:40,NA,5.131,14.326,115.975314,65.12864,2/13/18 19:40,195.5,98.23925
2/13/18 14:45,0,NA,NA,NA,65.12864,2/13/18 19:45,105.84,98.23925
2/13/18 14:50,NA,5.101,14.453,116.912937,65.12864,2/13/18 19:50,125.89,98.22945
2/13/18 15:00,0,5.31,14.537,118.226978,65.12864,2/13/18 20:00,106.15,98.21964
2/13/18 15:10,NA,5.111,14.414,116.627541,65.12864,2/13/18 20:10,108.77,98.21964
2/13/18 15:15,0,NA,NA,NA,65.12864,2/13/18 20:15,115.12,98.21964
2/13/18 15:20,NA,5.211,14.505,117.666693,64.845472,2/13/18 20:20,124.27,98.21964
2/13/18 15:30,0,5.211,14.575,118.234543,64.845472,2/13/18 20:30,441.75,98.20001
2/13/18 15:40,NA,5.161,14.636,118.576566,64.562304,2/13/18 20:40,323.7,98.20001
2/13/18 15:45,0,NA,NA,NA,63.995968,2/13/18 20:45,546.12,98.18694
2/13/18 15:50,NA,5.062,14.664,118.500419,63.995968,2/13/18 20:50,281.59,98.17712
2/13/18 16:00,0,4.892,14.526,116.870347,63.7128,2/13/18 21:00,532.68,98.17058
2/13/18 16:10,NA,4.801,14.566,116.916062,60.031616,2/13/18 21:10,836.93,98.17058
2/13/18 16:15,0,NA,NA,NA,57.199936,2/13/18 21:15,862.21,98.16404
2/13/18 16:20,NA,4.731,14.529,116.407351,55.784096,2/13/18 21:20,566.87,98.15587
2/13/18 16:30,0,4.631,14.59,116.592546,52.952416,2/13/18 21:30,345.02,98.14115
2/13/18 16:40,NA,4.55,14.556,116.075713,54.368256,2/13/18 21:40,874.6,98.13134
2/13/18 16:45,0,NA,NA,NA,55.784096,2/13/18 21:45,126.78,98.12644
2/13/18 16:50,NA,4.459,14.6,116.150542,55.784096,2/13/18 21:50,259.48,98.13134
2/13/18 17:00,0,4.237,14.567,115.216899,56.916768,2/13/18 22:00,216.75,98.13134
2/13/18 17:10,NA,4.095,14.519,114.409986,56.916768,2/13/18 22:10,240.48,98.12154
2/13/18 17:15,0,NA,NA,NA,57.199936,2/13/18 22:15,145.32,98.10682
2/13/18 17:20,NA,3.881,14.471,113.390857,57.199936,2/13/18 22:20,964.61,98.10027
2/13/18 17:30,0,3.727,14.441,112.696201,58.04944,2/13/18 22:30,531.53,98.08229
2/13/18 17:40,NA,3.563,14.306,111.158427,57.766272,2/13/18 22:40,550.87,98.06267
2/13/18 17:45,0,NA,NA,NA,58.04944,2/13/18 22:45,530.05,98.05286
2/13/18 17:50,NA,3.409,14.208,109.945927,57.199936,2/13/18 22:50,378.45,98.04305
2/13/18 18:00,0,3.264,14.087,108.589035,57.766272,2/13/18 23:00,607.56,98.01689
2/13/18 18:10,NA,3.14,13.975,107.369285,58.04944,2/13/18 23:10,397.67,98.00381
2/13/18 18:15,0,NA,NA,NA,57.766272,2/13/18 23:15,791.58,97.99399
2/13/18 18:20,NA,3.036,13.882,106.358116,58.332608,2/13/18 23:20,437.01,97.98419
2/13/18 18:30,0,2.922,13.717,104.772925,58.04944,2/13/18 23:30,666.14,97.95966
2/13/18 18:40,NA,2.786,13.611,103.583645,58.332608,2/13/18 23:40,1135.85,97.92532
2/13/18 18:45,0,NA,NA,NA,58.332608,2/13/18 23:45,1087.56,97.91714
2/13/18 18:50,NA,2.608,13.503,102.269442,58.332608,2/13/18 23:50,874.3,97.9057
2/13/18 19:00,0.607622,2.43,13.493,101.702506,58.04944,2/14/18 0:00,876.35,97.8779
2/13/18 19:10,NA,2.261,13.474,101.094268,57.766272,2/14/18 0:10,938.6,97.84193
2/13/18 19:15,0.754737,NA,NA,NA,58.332608,2/14/18 0:15,843.58,97.8174
2/13/18 19:20,NA,2.103,13.482,100.719877,58.04944,2/14/18 0:20,247.98,97.80432
2/13/18 19:30,0.783461,1.891,13.528,100.47958,58.332608,2/14/18 0:30,580.56,97.78797
2/13/18 19:40,NA,1.827,13.52,100.244187,58.04944,2/14/18 0:40,386.36,97.76835
2/13/18 19:45,0.795809,NA,NA,NA,57.766272,2/14/18 0:45,160.04,97.76835
2/13/18 19:50,NA,1.699,13.52,99.892535,57.766272,2/14/18 0:50,440.96,97.7618
2/13/18 20:00,0.806805,1.57,13.569,99.899286,57.199936,2/14/18 1:00,272.13,97.7291
2/13/18 20:10,NA,1.442,13.6,99.774579,57.766272,2/14/18 1:10,921.45,97.72419
2/13/18 20:15,0.808181,NA,NA,NA,57.766272,2/14/18 1:15,671.14,97.72256
2/13/18 20:20,NA,1.313,13.625,99.602044,57.199936,2/14/18 1:20,647.26,97.69803
2/13/18 20:30,0.788946,1.237,13.661,99.655146,57.766272,2/14/18 1:30,462.06,97.7013
2/13/18 20:40,NA,1.151,13.654,99.366669,58.04944,2/14/18 1:40,634.61,97.70947
2/13/18 20:45,0.784833,NA,NA,NA,57.766272,2/14/18 1:45,687.02,97.69967
2/13/18 20:50,NA,1.151,13.641,99.272062,57.766272,2/14/18 1:50,670.16,97.69476
2/13/18 21:00,0.776611,1.151,13.65,99.337559,57.199936,2/14/18 2:00,150.84,97.68658
2/13/18 21:10,NA,1.108,13.641,99.153537,58.04944,2/14/18 2:10,126.1,97.6735
2/13/18 21:15,0.762931,NA,NA,NA,57.766272,2/14/18 2:15,130.96,97.67023
2/13/18 21:20,NA,1.064,13.662,99.184761,58.04944,2/14/18 2:20,126.33,97.66206
2/13/18 21:30,0.743828,1.194,13.617,99.215764,58.332608,2/14/18 2:30,123.93,97.65061
2/13/18 21:40,NA,1.42,13.533,99.22272,59.182112,2/14/18 2:40,337.37,97.6408
2/13/18 21:45,0.737019,NA,NA,NA,58.332608,2/14/18 2:45,396.98,97.6408
2/13/18 21:50,NA,1.912,13.589,100.990716,58.332608,2/14/18 2:50,458.36,97.65224
2/13/18 22:00,0.719348,2.451,13.711,103.404513,59.182112,2/14/18 3:00,257.2,97.63589
2/13/18 22:10,NA,2.692,13.966,106.016315,58.898944,2/14/18 3:10,198.26,97.61627
2/13/18 22:15,0.715276,NA,NA,NA,58.332608,2/14/18 3:15,316.18,97.61136
2/13/18 22:20,NA,2.755,14.284,108.614619,58.332608,2/14/18 3:20,435.75,97.60155
2/13/18 22:30,0.608958,2.745,14.538,110.516229,58.332608,2/14/18 3:30,273.26,97.59174
2/13/18 22:40,NA,2.65,14.933,113.228408,60.597952,2/14/18 3:40,194.75,97.58193
2/13/18 22:45,0.513529,NA,NA,NA,61.447456,2/14/18 3:45,133.98,97.58193
2/13/18 22:50,NA,2.546,15.374,116.245043,61.730624,2/14/18 3:50,101.16,97.57212
2/13/18 23:00,0.419462,2.472,15.766,118.970426,63.429632,2/14/18 4:00,133.33,97.5525
2/13/18 23:10,NA,2.483,16.15,121.904414,64.845472,2/14/18 4:10,80.11,97.54105
2/13/18 23:15,0.412979,NA,NA,NA,67.96032,2/14/18 4:15,50.28,97.52797
2/13/18 23:20,NA,2.546,16.3,123.246663,69.942496,2/14/18 4:20,43.85,97.53287
2/13/18 23:30,0.37808,2.556,16.358,123.718674,71.075168,2/14/18 4:30,23.23,97.50834
2/13/18 23:40,NA,2.629,16.499,125.03156,74.190016,2/14/18 4:40,13.48,97.50344
2/13/18 23:45,0.380659,NA,NA,NA,74.756352,2/14/18 4:45,9.96,97.51325
2/13/18 23:50,NA,2.703,16.388,124.438711,75.03952,2/14/18 4:50,7.3,97.52797
2/14/18 0:00,0.357487,2.734,16.107,122.407287,75.03952,2/14/18 5:00,2.53,97.56231
2/14/18 0:10,NA,2.65,15.687,118.94556,76.45536,2/14/18 5:10,0.41,97.57048
2/14/18 0:15,0.352349,NA,NA,NA,76.45536,2/14/18 5:15,0.1,97.57212
2/14/18 0:20,NA,2.535,15.118,114.275373,76.738528,2/14/18 5:20,0.02,97.57212
2/14/18 0:30,0.331834,2.462,14.621,110.300353,77.588032,2/14/18 5:30,-0.04,97.56394
2/14/18 0:40,NA,2.293,14.133,106.130994,79.853376,2/14/18 5:40,-0.03,97.56231
2/14/18 0:45,0.325437,NA,NA,NA,80.986048,2/14/18 5:45,-0.05,97.57212
2/14/18 0:50,NA,2.166,13.823,103.444908,80.986048,2/14/18 5:50,-0.04,97.57212
2/14/18 1:00,0.313938,2.082,13.528,101.005637,80.70288,2/14/18 6:00,-0.04,97.57212
2/14/18 1:10,NA,1.976,13.3,99.016163,81.835552,2/14/18 6:10,-0.06,97.58193
2/14/18 1:15,0.308833,NA,NA,NA,81.835552,2/14/18 6:15,-0.04,97.58193
2/14/18 1:20,NA,1.912,13.119,97.497771,81.269216,2/14/18 6:20,-0.1,97.59174
2/14/18 1:30,0.308833,1.891,13.017,96.684114,81.269216,2/14/18 6:30,-0.06,97.57212
2/14/18 1:40,NA,1.848,12.928,95.909999,82.968224,2/14/18 6:40,-0.08,97.5574
2/14/18 1:45,0.299909,NA,NA,NA,83.251392,2/14/18 6:45,-0.07,97.5525
2/14/18 1:50,NA,1.848,12.878,95.53906,82.968224,2/14/18 6:50,-0.05,97.5525
2/14/18 2:00,0.299909,1.944,12.755,94.875653,84.100896,2/14/18 7:00,-0.05,97.5525
2/14/18 2:10,NA,1.965,12.679,94.364536,84.384064,2/14/18 7:10,-0.08,97.54268
2/14/18 2:15,0.284639,NA,NA,NA,84.384064,2/14/18 7:15,-0.07,97.54268
2/14/18 2:20,NA,2.018,12.612,94.001978,84.384064,2/14/18 7:20,-0.05,97.54268
2/14/18 2:30,0.275748,2.029,12.563,93.664907,84.384064,2/14/18 7:30,-0.05,97.54268
2/14/18 2:40,NA,2.124,12.477,93.265234,85.233568,2/14/18 7:40,-0.04,97.54268
2/14/18 2:45,0.266869,NA,NA,NA,85.233568,2/14/18 7:45,-0.04,97.53287
2/14/18 2:50,NA,2.145,12.425,92.929726,85.233568,2/14/18 7:50,-0.05,97.53287
2/14/18 3:00,0.259269,2.135,12.396,92.687557,85.516736,2/14/18 8:00,-0.07,97.52306
2/14/18 3:10,NA,2.05,12.429,92.719019,85.516736,2/14/18 8:10,-0.05,97.53287
2/14/18 3:15,0.260535,NA,NA,NA,86.083072,2/14/18 8:15,-0.04,97.52306
2/14/18 3:20,NA,2.007,12.421,92.55056,86.083072,2/14/18 8:20,-0.03,97.53287
2/14/18 3:30,0.268137,1.901,12.43,92.349443,85.516736,2/14/18 8:30,-0.06,97.54268
2/14/18 3:40,NA,1.837,12.44,92.261809,86.36624,2/14/18 8:40,-0.04,97.53287
2/14/18 3:45,0.275748,NA,NA,NA,86.083072,2/14/18 8:45,-0.06,97.53287
2/14/18 3:50,NA,1.741,12.489,92.381537,86.083072,2/14/18 8:50,-0.04,97.53287
2/14/18 4:00,0.293541,1.635,12.518,92.326598,86.083072,2/14/18 9:00,-0.03,97.52306
2/14/18 4:10,NA,1.528,12.538,92.201931,86.083072,2/14/18 9:10,-0.04,97.52306
2/14/18 4:15,0.32288,NA,NA,NA,86.36624,2/14/18 9:15,-0.07,97.52633
2/14/18 4:20,NA,1.474,12.543,92.101383,86.36624,2/14/18 9:20,-0.05,97.52306
2/14/18 4:30,0.349781,1.41,12.559,92.055999,86.083072,2/14/18 9:30,-0.05,97.51325
2/14/18 4:40,NA,1.324,12.599,92.129787,86.36624,2/14/18 9:40,-0.08,97.51325
2/14/18 4:45,0.372926,NA,NA,NA,86.649408,2/14/18 9:45,-0.08,97.51325
2/14/18 4:50,NA,1.291,12.588,91.965277,86.36624,2/14/18 9:50,-0.07,97.51325
2/14/18 5:00,0.390985,1.227,12.601,91.897104,86.36624,2/14/18 10:00,-0.08,97.49363
2/14/18 5:10,NA,1.205,12.579,91.680698,86.649408,2/14/18 10:10,-0.07,97.50344
2/14/18 5:15,0.401326,NA,NA,NA,86.36624,2/14/18 10:15,-0.03,97.49363
2/14/18 5:20,NA,1.173,12.606,91.795929,86.36624,2/14/18 10:20,-0.06,97.49363
2/14/18 5:30,0.412979,1.086,12.63,91.748662,86.36624,2/14/18 10:30,-0.08,97.474
2/14/18 5:40,NA,1.032,12.635,91.647203,86.36624,2/14/18 10:40,-0.06,97.474
2/14/18 5:45,0.418165,NA,NA,NA,86.36624,2/14/18 10:45,-0.09,97.46419
2/14/18 5:50,NA,1.021,12.611,91.445116,86.36624,2/14/18 10:50,-0.05,97.474
2/14/18 6:00,0.432448,1,12.599,91.304696,86.649408,2/14/18 11:00,-0.05,97.474
2/14/18 6:10,NA,0.967,12.597,91.206313,86.36624,2/14/18 11:10,-0.09,97.46419
2/14/18 6:15,0.435048,NA,NA,NA,86.649408,2/14/18 11:15,-0.07,97.45438
2/14/18 6:20,NA,0.924,12.603,91.14043,86.649408,2/14/18 11:20,-0.05,97.44457
2/14/18 6:30,0.436348,0.902,12.617,91.185694,86.649408,2/14/18 11:30,-0.09,97.42494
2/14/18 6:40,NA,0.913,12.628,91.293206,86.649408,2/14/18 11:40,-0.02,97.40532
2/14/18 6:45,0.43895,NA,NA,NA,86.649408,2/14/18 11:45,-0.03,97.40532
2/14/18 6:50,NA,0.967,12.613,91.322158,86.649408,2/14/18 11:50,-0.07,97.40532
2/14/18 7:00,0.444156,0.924,12.621,91.2706,86.649408,2/14/18 12:00,-0.05,97.3857
2/14/18 7:10,NA,0.967,12.652,91.60453,86.36624,2/14/18 12:10,-0.01,97.3857
2/14/18 7:15,0.445458,NA,NA,NA,86.649408,2/14/18 12:15,-0.06,97.39551
2/14/18 7:20,NA,1.032,12.585,91.284531,86.649408,2/14/18 12:20,-0.06,97.3857
2/14/18 7:30,0.449366,1.032,12.639,91.676217,86.649408,2/14/18 12:30,-0.03,97.36607
2/14/18 7:40,NA,1.108,12.623,91.753911,86.649408,2/14/18 12:40,-0.13,97.36607
2/14/18 7:45,0.45067,NA,NA,NA,86.649408,2/14/18 12:45,-0.05,97.35626
2/14/18 7:50,NA,1.162,12.674,92.262919,86.36624,2/14/18 12:50,-0.05,97.34645
2/14/18 8:00,0.457189,1.162,12.757,92.867135,86.649408,2/14/18 13:00,-0.06,97.34645
2/14/18 8:10,NA,1.237,12.85,93.739011,85.516736,2/14/18 13:10,-0.08,97.35626
2/14/18 8:15,0.451974,NA,NA,NA,85.516736,2/14/18 13:15,-0.05,97.33991
2/14/18 8:20,NA,1.28,12.99,94.873291,85.233568,2/14/18 13:20,-0.1,97.31702
2/14/18 8:30,0.448063,1.302,13.153,96.122328,84.667232,2/14/18 13:30,-0.07,97.31702
2/14/18 8:40,NA,1.41,13.303,97.509432,84.384064,2/14/18 13:40,-0.1,97.29739
2/14/18 8:45,0.440251,NA,NA,NA,84.384064,2/14/18 13:45,-0.06,97.30393
2/14/18 8:50,NA,1.474,13.467,98.886177,84.667232,2/14/18 13:50,-0.07,97.28757
2/14/18 9:00,0.446761,1.538,13.649,100.399681,84.100896,2/14/18 14:00,-0.06,97.27777
2/14/18 9:10,NA,1.603,13.752,101.338664,83.53456,2/14/18 14:10,-0.06,97.25814
2/14/18 9:15,0.442854,NA,NA,NA,84.100896,2/14/18 14:15,-0.06,97.24997
2/14/18 9:20,NA,1.699,13.933,102.943986,83.53456,2/14/18 14:20,-0.07,97.23852
2/14/18 9:30,0.461104,1.816,14.103,104.535308,83.53456,2/14/18 14:30,-0.06,97.23852
2/14/18 9:40,NA,1.88,14.233,105.684139,83.53456,2/14/18 14:40,-0.07,97.24833
2/14/18 9:45,0.466329,NA,NA,NA,83.251392,2/14/18 14:45,-0.07,97.23688
2/14/18 9:50,NA,2.039,14.385,107.278339,83.53456,2/14/18 14:50,-0.06,97.21889
2/14/18 10:00,0.47548,2.135,14.443,107.993416,83.251392,2/14/18 15:00,-0.06,97.21889
2/14/18 10:10,NA,2.23,14.629,109.6676,83.251392,2/14/18 15:10,-0.08,97.21889
2/14/18 10:15,0.47548,NA,NA,NA,83.251392,2/14/18 15:15,-0.05,97.2287
2/14/18 10:20,NA,2.356,14.7,110.577943,83.251392,2/14/18 15:20,0.06,97.20908
2/14/18 10:30,0.482026,2.472,14.83,111.907359,83.251392,2/14/18 15:30,-0.07,97.20908
2/14/18 10:40,NA,2.671,14.977,113.626435,83.251392,2/14/18 15:40,-0.05,97.18945
2/14/18 10:45,0.496446,NA,NA,NA,83.251392,2/14/18 15:45,-0.05,97.18945
2/14/18 10:50,NA,2.734,15.111,114.838053,83.251392,2/14/18 15:50,-0.07,97.18291
2/14/18 11:00,0.501697,3.047,15.368,117.777953,83.251392,2/14/18 16:00,-0.04,97.16983
2/14/18 11:10,NA,3.171,15.361,118.11576,83.251392,2/14/18 16:10,-0.06,97.15511
2/14/18 11:15,0.50564,NA,NA,NA,82.968224,2/14/18 16:15,-0.09,97.1404
2/14/18 11:20,NA,3.275,15.305,118.01258,83.251392,2/14/18 16:20,-0.07,97.13058
2/14/18 11:30,0.375503,3.295,15.291,117.967569,82.968224,2/14/18 16:30,-0.06,97.13058
2/14/18 11:40,NA,3.192,15.247,117.305018,83.53456,2/14/18 16:40,-0.09,97.12077
2/14/18 11:45,0.197517,NA,NA,NA,83.251392,2/14/18 16:45,-0.05,97.12077
2/14/18 11:50,NA,3.181,15.24,117.216689,83.251392,2/14/18 16:50,-0.07,97.13058
2/14/18 12:00,0,3.088,15.218,116.756561,82.968224,2/14/18 17:00,-0.08,97.12077
2/14/18 12:10,NA,3.202,15.272,117.528768,80.70288,2/14/18 17:10,-0.07,97.12077
2/14/18 12:15,0,NA,NA,NA,79.853376,2/14/18 17:15,-0.06,97.12077
2/14/18 12:20,NA,3.202,15.312,117.836596,79.28704,2/14/18 17:20,-0.07,97.12077
2/14/18 12:30,0,3.254,15.51,119.526256,73.057344,2/14/18 17:30,-0.07,97.11095
2/14/18 12:40,NA,3.347,15.526,119.946762,70.225664,2/14/18 17:40,-0.04,97.11095
2/14/18 12:45,0,NA,NA,NA,69.092992,2/14/18 17:45,-0.06,97.10115
2/14/18 12:50,NA,3.388,15.561,120.348547,68.243488,2/14/18 17:50,-0.01,97.10115
2/14/18 13:00,0.010778,3.388,15.546,120.232538,66.261312,2/14/18 18:00,0.38,97.10115
2/14/18 13:10,NA,3.656,15.879,123.685437,64.562304,2/14/18 18:10,1.67,97.10932
2/14/18 13:15,0,NA,NA,NA,64.562304,2/14/18 18:15,2.47,97.10932
2/14/18 13:20,NA,3.789,16.062,125.552054,63.995968,2/14/18 18:20,3.75,97.10441
2/14/18 13:30,0.025426,3.676,15.932,124.164045,62.580128,2/14/18 18:30,8.53,97.09133
2/14/18 13:40,NA,3.952,15.834,124.303487,62.013792,2/14/18 18:40,13.6,97.11095
2/14/18 13:45,0,NA,NA,NA,61.730624,2/14/18 18:45,16.81,97.10115
2/14/18 13:50,NA,4.105,15.906,125.372517,60.597952,2/14/18 18:50,20.89,97.09951
2/14/18 14:00,0,4.105,15.597,122.936952,60.314784,2/14/18 19:00,29.29,97.08152
2/14/18 14:10,NA,4.318,15.478,122.682443,60.031616,2/14/18 19:10,32,97.08152
2/14/18 14:15,0,NA,NA,NA,59.46528,2/14/18 19:15,41.39,97.07171
2/14/18 14:20,NA,4.318,15.149,120.074707,59.182112,2/14/18 19:20,40.96,97.07171
2/14/18 14:30,0.545187,4.166,14.804,116.873555,58.898944,2/14/18 19:30,53.35,97.07171
2/14/18 14:40,NA,4.206,14.851,117.367733,58.332608,2/14/18 19:40,57.61,97.04227
2/14/18 14:45,0.622322,NA,NA,NA,58.332608,2/14/18 19:45,56.59,97.03246
2/14/18 14:50,NA,4.115,14.643,115.447771,58.04944,2/14/18 19:50,83.46,97.04227
2/14/18 15:00,0.647787,3.85,14.483,113.392058,57.766272,2/14/18 20:00,71.34,97.05208
2/14/18 15:10,NA,3.973,14.418,113.249946,56.916768,2/14/18 20:10,80.58,97.03246
2/14/18 15:15,0.686847,NA,NA,NA,57.766272,2/14/18 20:15,75.97,97.05208
2/14/18 15:20,NA,3.901,14.391,112.823518,56.916768,2/14/18 20:20,89.41,97.05044
2/14/18 15:30,0.715276,3.717,14.216,110.910963,56.916768,2/14/18 20:30,93.7,97.02591
2/14/18 15:40,NA,3.645,14.148,110.17013,57.199936,2/14/18 20:40,115.73,97.01283
2/14/18 15:45,0.731577,NA,NA,NA,56.916768,2/14/18 20:45,105.63,97.02264
2/14/18 15:50,NA,3.563,14.144,109.899678,57.199936,2/14/18 20:50,81.2,97.03246
2/14/18 16:00,0.756102,3.368,14.082,108.851976,57.766272,2/14/18 21:00,152.91,97.00466
2/14/18 16:10,NA,3.233,14.002,107.84451,58.04944,2/14/18 21:10,117.21,96.98339
2/14/18 16:15,0.7684,NA,NA,NA,57.766272,2/14/18 21:15,112.21,96.9883
2/14/18 16:20,NA,3.15,14.024,107.77458,58.04944,2/14/18 21:20,97.63,96.98339
2/14/18 16:30,0.7684,3.285,14.243,109.853106,58.332608,2/14/18 21:30,98.85,97.00139
2/14/18 16:40,NA,3.573,14.634,113.737192,59.182112,2/14/18 21:40,159.68,96.9654
2/14/18 16:45,0.769768,NA,NA,NA,58.332608,2/14/18 21:45,261.63,96.94414
2/14/18 16:50,NA,4.146,15.567,122.832716,57.766272,2/14/18 21:50,158.04,96.93923
2/14/18 17:00,0.764299,4.621,16.029,128.058641,59.182112,2/14/18 22:00,142.67,96.92779
2/14/18 17:10,NA,4.641,16.188,129.396253,58.898944,2/14/18 22:10,228.69,96.92288
2/14/18 17:15,0.750644,NA,NA,NA,59.182112,2/14/18 22:15,222.41,96.89344
