DateTime_UTC,nitrateNitrite,temp_C,DO_mgL,DO_sat,PAR,barom.pressure,Discharge_m3s,Depth_m
3/15/18 0:10,NA,10.953,15.002,139.999759,1040.99,97.15838,NA,NA
3/15/18 0:15,6.48165,NA,NA,NA,834.89,97.1502,38.5108,0.546413693
3/15/18 0:20,NA,10.872,14.88,138.600361,1190.25,97.13385,NA,NA
3/15/18 0:30,6.373233,10.79,14.78,137.406694,1053.34,97.11586,38.6524,0.54761827
3/15/18 0:40,NA,10.718,14.58,135.320309,225.4,97.09787,NA,NA
3/15/18 0:45,6.281639,NA,NA,NA,674.16,97.08806,38.5108,0.546413693
3/15/18 0:50,NA,10.618,14.511,134.366232,866.06,97.07171,NA,NA
3/15/18 1:00,6.297031,10.527,14.447,133.489584,1059.53,97.04227,38.6524,0.54761827
3/15/18 1:10,NA,10.445,14.301,131.887318,1082.21,97.01283,NA,NA
3/15/18 1:15,6.376303,NA,NA,NA,1041.28,97.00302,38.794,0.548821083
3/15/18 1:20,NA,10.382,14.183,130.606219,579.05,97.00139,NA,NA
3/15/18 1:30,6.462649,10.3,13.971,128.406796,168.76,96.97521,38.6524,0.54761827
3/15/18 1:40,NA,10.218,13.914,127.636843,153.53,96.95559,NA,NA
3/15/18 1:45,6.541621,NA,NA,NA,154.8,96.94905,38.794,0.548821083
3/15/18 1:50,NA,10.117,13.789,126.189978,588.97,96.94414,NA,NA
3/15/18 2:00,6.524566,10.044,13.666,124.849404,924.81,96.92125,38.9356,0.550022141
3/15/18 2:10,NA,9.962,13.551,123.559488,477.91,96.89508,NA,NA
3/15/18 2:15,6.652491,NA,NA,NA,446.96,96.89508,38.794,0.548821083
3/15/18 2:20,NA,9.907,13.379,121.832765,459.23,96.89017,NA,NA
3/15/18 2:30,6.835949,9.852,13.242,120.42847,600.83,96.87545,38.9356,0.550022141
3/15/18 2:40,NA,9.778,13.084,118.78326,865.37,96.85746,NA,NA
3/15/18 2:45,6.929629,NA,NA,NA,838.18,96.84601,38.6524,0.54761827
3/15/18 2:50,NA,9.705,12.947,117.336267,835.72,96.84601,NA,NA
3/15/18 3:00,6.823967,9.668,12.794,115.847895,765.46,96.83293,39.0772,0.551221454
3/15/18 3:10,NA,9.631,12.668,114.606245,558.57,96.81658,NA,NA
3/15/18 3:15,6.641427,NA,NA,NA,694.96,96.80676,38.9356,0.550022141
3/15/18 3:20,NA,9.576,12.548,113.37233,599.46,96.79858,NA,NA
3/15/18 3:30,6.559609,9.53,12.431,112.192395,450.87,96.78714,39.2188,0.552419029
3/15/18 3:40,NA,9.475,12.345,111.270425,145.79,96.76751,NA,NA
3/15/18 3:45,6.543873,NA,NA,NA,191.03,96.77078,39.0772,0.551221454
3/15/18 3:50,NA,9.456,12.196,109.877679,233.82,96.7577,NA,NA
3/15/18 4:00,6.562934,9.401,12.099,108.860941,271.5,96.75279,38.794,0.548821083
3/15/18 4:10,NA,9.345,12.037,108.158455,258.56,96.74788,NA,NA
3/15/18 4:15,6.63355,NA,NA,NA,275.91,96.73807,39.0772,0.551221454
3/15/18 4:20,NA,9.336,11.93,107.173972,225.43,96.73153,NA,NA
3/15/18 4:30,6.746015,9.299,11.851,106.370213,123.71,96.72008,39.3604,0.553614876
3/15/18 4:40,NA,9.28,11.809,105.945115,64.12,96.71845,NA,NA
3/15/18 4:45,6.761856,NA,NA,NA,55.19,96.70863,38.9356,0.550022141
3/15/18 4:50,NA,9.234,11.739,105.201316,47.74,96.70863,NA,NA
3/15/18 5:00,6.874933,9.179,11.718,104.874964,33.96,96.69718,39.5019,0.554808161
3/15/18 5:10,NA,9.197,11.623,104.069567,21.09,96.69554,NA,NA
3/15/18 5:15,6.908787,NA,NA,NA,15.23,96.69882,39.3604,0.553614876
3/15/18 5:20,NA,9.169,11.583,103.641902,10.22,96.689,NA,NA
3/15/18 5:30,6.981615,9.132,11.549,103.246108,3.02,96.689,39.3604,0.553614876
3/15/18 5:40,NA,9.095,11.515,102.850873,0.5,96.67919,NA,NA
3/15/18 5:45,7.019963,NA,NA,NA,0.15,96.67919,39.5019,0.554808161
3/15/18 5:50,NA,9.114,11.474,102.53137,0.04,96.67919,NA,NA
3/15/18 6:00,7.240286,9.114,11.428,102.120315,-0.02,96.67756,39.6435,0.556000579
3/15/18 6:10,NA,9.067,11.395,101.7107,-0.03,96.67919,NA,NA
3/15/18 6:15,7.531356,NA,NA,NA,-0.05,96.67919,39.3604,0.553614876
3/15/18 6:20,NA,9.058,11.368,101.447788,-0.07,96.67756,NA,NA
3/15/18 6:30,7.872538,9.03,11.318,100.933721,-0.03,96.67592,39.7851,0.557191294
3/15/18 6:40,NA,9.03,11.339,101.120999,-0.04,96.66938,NA,NA
3/15/18 6:45,8.090204,NA,NA,NA,-0.04,96.66938,39.7851,0.557191294
3/15/18 6:50,NA,9.049,11.313,100.935163,-0.04,96.66938,NA,NA
3/15/18 7:00,8.099715,9.039,11.292,100.723617,-0.04,96.66938,40.2099,0.560753309
3/15/18 7:10,NA,9.021,11.251,100.314533,-0.05,96.66774,NA,NA
3/15/18 7:15,8.030023,NA,NA,NA,-0.04,96.66938,40.2099,0.560753309
3/15/18 7:20,NA,9.039,11.226,100.134903,-0.03,96.66938,NA,NA
3/15/18 7:30,7.939775,9.002,11.243,100.197466,-0.06,96.65956,39.9267,0.558380315
3/15/18 7:40,NA,8.993,11.244,100.184712,-0.05,96.65956,NA,NA
3/15/18 7:45,7.968145,NA,NA,NA,-0.03,96.65956,40.6346,0.564299471
3/15/18 7:50,NA,8.984,11.249,100.207588,-0.04,96.65956,NA,NA
3/15/18 8:00,7.904445,8.984,11.264,100.34121,-0.03,96.65956,40.493,0.563118793
3/15/18 8:10,NA,8.984,11.303,100.688627,-0.06,96.65956,NA,NA
3/15/18 8:15,7.82028,NA,NA,NA,-0.04,96.65139,40.7762,0.565478503
3/15/18 8:20,NA,8.946,11.315,100.703487,-0.05,96.64975,NA,NA
3/15/18 8:30,7.685564,8.965,11.297,100.58923,-0.05,96.63994,40.7762,0.565478503
3/15/18 8:40,NA,8.956,11.242,100.077849,-0.06,96.63012,NA,NA
3/15/18 8:45,7.505038,NA,NA,NA,-0.06,96.63012,40.7762,0.565478503
3/15/18 8:50,NA,8.937,11.271,100.290176,-0.03,96.62031,NA,NA
3/15/18 9:00,7.440454,8.937,11.323,100.752876,-0.03,96.62031,40.9178,0.5666559
3/15/18 9:10,NA,8.928,11.258,100.152817,-0.04,96.62031,NA,NA
3/15/18 9:15,7.485265,NA,NA,NA,-0.05,96.61377,40.493,0.563118793
3/15/18 9:20,NA,8.9,11.29,100.369847,-0.04,96.6105,NA,NA
3/15/18 9:30,7.495904,8.881,11.294,100.359494,-0.05,96.6105,40.7762,0.565478503
3/15/18 9:40,NA,8.891,11.268,100.152564,-0.04,96.60068,NA,NA
3/15/18 9:45,7.478913,NA,NA,NA,-0.05,96.59741,40.7762,0.565478503
3/15/18 9:50,NA,8.872,11.31,100.479895,-0.05,96.58269,NA,NA
3/15/18 10:00,7.292088,8.853,11.314,100.469445,-0.05,96.57124,40.6346,0.564299471
3/15/18 10:10,NA,8.825,11.317,100.428307,-0.05,96.57124,NA,NA
3/15/18 10:15,7.216903,NA,NA,NA,-0.09,96.56797,40.6346,0.564299471
3/15/18 10:20,NA,8.816,11.362,100.805772,-0.06,96.56143,NA,NA
3/15/18 10:30,7.077404,8.788,11.316,100.329894,-0.06,96.55161,40.7762,0.565478503
3/15/18 10:40,NA,8.788,11.321,100.374225,-0.08,96.54507,NA,NA
3/15/18 10:45,7.032865,NA,NA,NA,-0.04,96.5418,40.7762,0.565478503
3/15/18 10:50,NA,8.797,11.311,100.307332,-0.06,96.53853,NA,NA
3/15/18 11:00,6.952829,8.751,11.348,100.523841,-0.07,96.52708,40.7762,0.565478503
3/15/18 11:10,NA,8.76,11.351,100.572256,-0.05,96.51237,NA,NA
3/15/18 11:15,6.717446,NA,NA,NA,-0.05,96.51237,40.7762,0.565478503
3/15/18 11:20,NA,8.732,11.34,100.406916,-0.04,96.50091,NA,NA
3/15/18 11:30,6.526008,8.732,11.324,100.265249,-0.04,96.49437,40.7762,0.565478503
3/15/18 11:40,NA,8.713,11.334,100.307762,-0.03,96.49928,NA,NA
3/15/18 11:45,6.332639,NA,NA,NA,-0.06,96.49437,40.7762,0.565478503
3/15/18 11:50,NA,8.695,11.326,100.19339,-0.07,96.49273,NA,NA
3/15/18 12:00,6.075538,8.667,11.359,100.417354,-0.05,96.49437,40.9178,0.5666559
3/15/18 12:10,NA,8.676,11.351,100.368461,-0.05,96.50255,NA,NA
3/15/18 12:15,5.808174,NA,NA,NA,-0.06,96.50255,40.7762,0.565478503
3/15/18 12:20,NA,8.667,11.402,100.797489,-0.05,96.50091,NA,NA
3/15/18 12:30,5.549381,8.657,11.398,100.737774,-0.02,96.49928,41.0594,0.567831667
3/15/18 12:40,NA,8.629,11.4,100.687256,-0.06,96.49273,NA,NA
3/15/18 12:45,5.452232,NA,NA,NA,-0.03,96.48619,40.7762,0.565478503
3/15/18 12:50,NA,8.629,11.413,100.802075,-0.06,96.48292,NA,NA
3/15/18 13:00,5.451945,8.639,11.426,100.941303,-0.09,96.48292,41.0594,0.567831667
3/15/18 13:10,NA,8.611,11.539,101.870567,-0.04,96.47311,NA,NA
3/15/18 13:15,5.553096,NA,NA,NA,-0.03,96.46329,40.9178,0.5666559
3/15/18 13:20,NA,8.648,11.581,102.332895,-0.05,96.45839,NA,NA
3/15/18 13:30,5.704182,8.667,11.643,102.928009,-0.03,96.44366,40.7762,0.565478503
3/15/18 13:40,NA,8.657,11.787,104.175832,-0.01,96.42404,NA,NA
3/15/18 13:45,5.839931,NA,NA,NA,-0.08,96.41749,40.493,0.563118793
3/15/18 13:50,NA,8.685,11.87,104.980421,-0.06,96.41422,NA,NA
3/15/18 14:00,6.045132,8.695,11.961,105.810802,-0.07,96.40441,41.0594,0.567831667
3/15/18 14:10,NA,8.732,12.042,106.622583,-0.09,96.38478,NA,NA
3/15/18 14:15,6.215527,NA,NA,NA,-0.04,96.38478,40.7762,0.565478503
3/15/18 14:20,NA,8.751,12.229,108.327992,-0.04,96.37824,NA,NA
3/15/18 14:30,6.393338,8.797,12.375,109.743014,-0.06,96.36516,40.9178,0.5666559
3/15/18 14:40,NA,8.853,12.531,111.276526,-0.06,96.35698,NA,NA
3/15/18 14:45,6.562275,NA,NA,NA,-0.04,96.35534,40.7762,0.565478503
3/15/18 14:50,NA,8.918,12.631,112.340195,-0.05,96.34553,NA,NA
3/15/18 15:00,6.721379,8.937,12.755,113.494916,-0.06,96.33572,41.0594,0.567831667
3/15/18 15:10,NA,8.993,12.943,115.322904,-0.06,96.32754,NA,NA
3/15/18 15:15,6.756165,NA,NA,NA,-0.06,96.3259,40.7762,0.565478503
3/15/18 15:20,NA,9.049,13.067,116.58444,-0.07,96.31936,NA,NA
3/15/18 15:30,6.577584,9.123,13.262,118.534464,-0.08,96.31608,40.7762,0.565478503
3/15/18 15:40,NA,9.197,13.427,120.222152,-0.05,96.31281,NA,NA
3/15/18 15:45,6.435594,NA,NA,NA,-0.07,96.31608,40.493,0.563118793
3/15/18 15:50,NA,9.299,13.502,121.188981,-0.03,96.30627,NA,NA
3/15/18 16:00,6.330219,9.419,13.698,123.300886,-0.03,96.30627,40.9178,0.5666559
3/15/18 16:10,NA,9.511,13.936,125.718472,-0.06,96.30627,NA,NA
3/15/18 16:15,6.339539,NA,NA,NA,-0.05,96.30627,41.2009,0.569004985
3/15/18 16:20,NA,9.64,14.048,127.118151,-0.04,96.30627,NA,NA
3/15/18 16:30,6.390683,9.742,14.23,129.077065,-0.07,96.29646,40.9178,0.5666559
3/15/18 16:40,NA,9.843,14.392,130.859196,-0.05,96.29646,NA,NA
3/15/18 16:45,6.405398,NA,NA,NA,-0.03,96.30463,40.9178,0.5666559
3/15/18 16:50,NA,9.962,14.554,132.704951,-0.05,96.30627,NA,NA
3/15/18 17:00,6.390928,10.09,14.709,134.523777,-0.03,96.29809,40.7762,0.565478503
3/15/18 17:10,NA,10.227,14.796,135.756378,0.08,96.30627,NA,NA
3/15/18 17:15,6.356725,NA,NA,NA,0.27,96.30627,40.7762,0.565478503
3/15/18 17:20,NA,10.364,14.929,137.417876,1.07,96.29973,NA,NA
3/15/18 17:30,6.378999,10.482,15.086,139.247301,6.17,96.29646,40.9178,0.5666559
3/15/18 17:40,NA,10.627,15.132,140.145883,15.55,96.29646,NA,NA
3/15/18 17:45,6.2684,NA,NA,NA,21.16,96.29646,41.0594,0.567831667
3/15/18 17:50,NA,10.772,15.278,141.977018,29.54,96.29646,NA,NA
3/15/18 18:00,6.251778,10.935,15.479,144.390839,47.38,96.29155,41.0594,0.567831667
3/15/18 18:10,NA,11.061,15.542,145.402586,60.4,96.29646,NA,NA
3/15/18 18:15,6.198254,NA,NA,NA,77.78,96.28992,40.9178,0.5666559
3/15/18 18:20,NA,11.187,15.612,146.48374,95.57,96.28664,NA,NA
3/15/18 18:30,6.256547,11.322,15.725,148.00434,96.49,96.29646,40.9178,0.5666559
3/15/18 18:40,NA,11.475,15.82,149.423768,106.34,96.29646,NA,NA
3/15/18 18:45,6.261326,NA,NA,NA,99.48,96.29646,40.493,0.563118793
3/15/18 18:50,NA,11.6,15.926,150.857311,173.91,96.29646,NA,NA
3/15/18 19:00,6.38295,11.716,16.007,152.02809,219.98,96.28664,40.9178,0.5666559
3/15/18 19:10,NA,11.85,16.041,152.818434,200.77,96.28664,NA,NA
3/15/18 19:15,6.559041,NA,NA,NA,218.25,96.28664,40.3514,0.561936463
3/15/18 19:20,NA,11.975,16.04,153.245206,364.88,96.28992,NA,NA
3/15/18 19:30,6.766662,12.109,16.186,155.112368,286.64,96.29155,40.9178,0.5666559
3/15/18 19:40,NA,12.18,16.183,155.333945,264.2,96.28501,NA,NA
3/15/18 19:45,6.772979,NA,NA,NA,232.75,96.28501,40.493,0.563118793
3/15/18 19:50,NA,12.313,16.189,155.860879,179.06,96.2801,NA,NA
3/15/18 20:00,6.72181,12.393,16.271,156.934235,393.04,96.2801,40.3514,0.561936463
3/15/18 20:10,NA,12.464,16.275,157.224931,667.19,96.27683,NA,NA
3/15/18 20:15,6.639616,NA,NA,NA,469.72,96.26702,41.0594,0.567831667
3/15/18 20:20,NA,12.579,16.266,157.546309,419.98,96.26538,NA,NA
3/15/18 20:30,6.69552,12.658,16.336,158.506148,183.58,96.2572,40.9178,0.5666559
3/15/18 20:40,NA,12.738,16.317,158.606988,200.27,96.2572,NA,NA
3/15/18 20:45,6.537608,NA,NA,NA,211.32,96.24739,41.0594,0.567831667
3/15/18 20:50,NA,12.79,16.336,158.977329,437.48,96.24739,NA,NA
3/15/18 21:00,6.518195,12.861,16.321,159.084687,761.87,96.24739,40.9178,0.5666559
3/15/18 21:10,NA,12.887,16.347,159.431056,863.34,96.2572,NA,NA
3/15/18 21:15,6.520559,NA,NA,NA,762.56,96.2572,40.7762,0.565478503
3/15/18 21:20,NA,12.949,16.287,159.066742,654.29,96.26702,NA,NA
3/15/18 21:30,7.370618,12.949,16.335,159.535534,804.06,96.26538,40.7762,0.565478503
3/15/18 21:40,NA,12.949,16.3,159.193707,547.08,96.24739,NA,NA
3/15/18 21:45,9.734096,NA,NA,NA,624.71,96.23757,40.7762,0.565478503
3/15/18 21:50,NA,12.975,16.284,159.130066,819.15,96.2343,NA,NA
3/15/18 22:00,12.841811,12.993,16.216,158.529421,363.9,96.22776,40.6346,0.564299471
3/15/18 22:10,NA,13.002,16.242,158.815584,904.33,96.21795,NA,NA
3/15/18 22:15,15.429871,NA,NA,NA,759.73,96.21467,40.7762,0.565478503
3/15/18 22:20,NA,13.002,16.076,157.192423,846.51,96.20813,NA,NA
3/15/18 22:30,16.087395,12.975,15.989,156.247275,667.67,96.19341,40.7762,0.565478503
3/15/18 22:40,NA,12.967,15.937,155.711228,525.07,96.1885,NA,NA
3/15/18 22:45,15.886259,NA,NA,NA,480.71,96.17869,40.6346,0.564299471
3/15/18 22:50,NA,12.993,15.823,154.687409,641.15,96.16887,NA,NA
3/15/18 23:00,14.980535,12.975,15.64,152.836786,1024.52,96.14925,40.9178,0.5666559
3/15/18 23:10,NA,12.958,15.545,151.850616,1066.35,96.12634,NA,NA
3/15/18 23:15,13.634246,NA,NA,NA,1318.4,96.12307,40.7762,0.565478503
3/15/18 23:20,NA,12.905,15.418,150.431282,1352.36,96.1198,NA,NA
3/15/18 23:30,12.340373,12.852,15.298,149.083157,1424.18,96.10017,40.3514,0.561936463
3/15/18 23:40,NA,12.79,15.233,148.243245,1482.73,96.08709,NA,NA
3/15/18 23:45,11.185002,NA,NA,NA,1448.99,96.08055,40.9178,0.5666559
3/15/18 23:50,NA,12.711,15.09,146.591089,1440.65,96.07891,NA,NA
3/16/18 0:00,10.348263,12.658,14.939,144.951233,1290.01,96.0511,40.2099,0.560753309
3/16/18 0:10,NA,12.57,14.866,143.957227,771.69,96.03147,NA,NA
3/16/18 0:15,9.231877,NA,NA,NA,872.62,96.01839,40.493,0.563118793
3/16/18 0:20,NA,12.464,14.748,142.47332,1046.77,96.01184,NA,NA
3/16/18 0:30,8.419563,12.402,14.6,140.84606,992.18,95.99221,40.7762,0.565478503
3/16/18 0:40,NA,12.331,14.527,139.916863,409.66,95.97258,NA,NA
3/16/18 0:45,7.995029,NA,NA,NA,742.16,95.96277,40.7762,0.565478503
3/16/18 0:50,NA,12.242,14.448,138.875622,857.34,95.95132,NA,NA
3/16/18 1:00,7.825389,12.162,14.236,136.58966,999.22,95.94151,40.9178,0.5666559
3/16/18 1:10,NA,12.1,14.064,134.749418,1124.54,95.92351,NA,NA
3/16/18 1:15,7.890659,NA,NA,NA,919.13,95.92351,40.6346,0.564299471
3/16/18 1:20,NA,12.011,13.922,133.119068,298.88,95.90552,NA,NA
3/16/18 1:30,7.675274,11.931,13.781,131.530879,357.47,95.89406,40.7762,0.565478503
3/16/18 1:40,NA,11.868,13.615,129.759877,242.24,95.88588,NA,NA
3/16/18 1:45,7.33356,NA,NA,NA,262.8,95.87444,41.0594,0.567831667
3/16/18 1:50,NA,11.815,13.422,127.76572,817.36,95.86626,NA,NA
3/16/18 2:00,6.921476,11.743,13.331,126.690761,1018.11,95.86626,40.6346,0.564299471
3/16/18 2:10,NA,11.681,13.188,125.154024,465.42,95.8548,NA,NA
3/16/18 2:15,6.881125,NA,NA,NA,352.23,95.84336,40.493,0.563118793
3/16/18 2:20,NA,11.627,13.028,123.482744,453.6,95.84499,NA,NA
3/16/18 2:30,6.962294,11.573,12.837,121.5218,609.13,95.83354,40.493,0.563118793
3/16/18 2:40,NA,11.511,12.703,120.082235,809.99,95.83354,NA,NA
3/16/18 2:45,7.006153,NA,NA,NA,811.48,95.83518,40.3514,0.561936463
3/16/18 2:50,NA,11.466,12.564,118.645503,745.14,95.83191,NA,NA
3/16/18 3:00,7.01474,11.412,12.443,117.357014,670.74,95.82372,40.493,0.563118793
3/16/18 3:10,NA,11.412,12.287,115.885689,594.42,95.81554,NA,NA
3/16/18 3:15,7.053907,NA,NA,NA,640.28,95.81391,40.493,0.563118793
3/16/18 3:20,NA,11.367,12.175,114.71046,600.46,95.80573,NA,NA
3/16/18 3:30,7.042865,11.34,12.014,113.123171,489.49,95.79428,40.493,0.563118793
3/16/18 3:40,NA,11.295,11.915,112.074683,233.88,95.8041,NA,NA
3/16/18 3:45,6.895646,NA,NA,NA,244.78,95.79592,40.6346,0.564299471
3/16/18 3:50,NA,11.268,11.762,110.56666,240.13,95.79592,NA,NA
3/16/18 4:00,6.854364,11.25,11.656,109.524727,127.51,95.79592,40.2099,0.560753309
3/16/18 4:10,NA,11.241,11.581,108.797394,101.66,95.80573,NA,NA
3/16/18 4:15,6.882418,NA,NA,NA,92.67,95.809,40.6346,0.564299471
3/16/18 4:20,NA,11.223,11.474,107.747404,89.03,95.81554,NA,NA
3/16/18 4:30,6.830842,11.205,11.391,106.923534,119.25,95.81554,40.6346,0.564299471
3/16/18 4:40,NA,11.187,11.288,105.91266,83.95,95.80573,NA,NA
3/16/18 4:45,6.591088,NA,NA,NA,77.43,95.81391,40.9178,0.5666559
3/16/18 4:50,NA,11.178,11.232,105.365313,64.26,95.81554,NA,NA
3/16/18 5:00,6.358521,11.169,11.2,105.043278,42.38,95.82536,40.2099,0.560753309
3/16/18 5:10,NA,11.169,11.088,103.992845,24.79,95.82536,NA,NA
3/16/18 5:15,6.366441,NA,NA,NA,17.37,95.82536,40.6346,0.564299471
3/16/18 5:20,NA,11.178,11.049,103.648624,11.54,95.83518,NA,NA
3/16/18 5:30,6.454963,11.205,10.962,102.896654,4,95.83518,40.2099,0.560753309
3/16/18 5:40,NA,11.187,10.943,102.675606,0.78,95.84499,NA,NA
3/16/18 5:45,6.55744,NA,NA,NA,0.39,95.8548,40.2099,0.560753309
3/16/18 5:50,NA,11.205,10.849,101.83596,0.05,95.8548,NA,NA
3/16/18 6:00,6.613573,11.214,10.787,101.275034,-0.01,95.8548,40.7762,0.565478503
3/16/18 6:10,NA,11.205,10.769,101.085027,-0.03,95.8548,NA,NA
3/16/18 6:15,6.589276,NA,NA,NA,-0.01,95.8548,40.7762,0.565478503
3/16/18 6:20,NA,11.223,10.714,100.610571,-0.06,95.8548,NA,NA
3/16/18 6:30,6.578444,11.241,10.694,100.464497,-0.03,95.85644,40.2099,0.560753309
3/16/18 6:40,NA,11.25,10.656,100.128303,0,95.86135,NA,NA
3/16/18 6:45,6.430383,NA,NA,NA,-0.05,95.86462,40.493,0.563118793
3/16/18 6:50,NA,11.259,10.632,99.923538,-0.04,95.86462,NA,NA
3/16/18 7:00,6.261953,11.259,10.627,99.876547,-0.02,95.88425,40.6346,0.564299471
3/16/18 7:10,NA,11.268,10.621,99.840886,-0.06,95.89406,NA,NA
3/16/18 7:15,6.175038,NA,NA,NA,-0.03,95.90061,40.7762,0.565478503
3/16/18 7:20,NA,11.259,10.611,99.726173,-0.05,95.90388,NA,NA
3/16/18 7:30,6.139132,11.268,10.574,99.399071,-0.02,95.92351,40.6346,0.564299471
3/16/18 7:40,NA,11.277,10.543,99.128239,-0.05,95.93332,NA,NA
3/16/18 7:45,6.204218,NA,NA,NA,-0.04,95.93496,40.493,0.563118793
3/16/18 7:50,NA,11.268,10.558,99.248665,-0.04,95.94314,NA,NA
3/16/18 8:00,6.419204,11.259,10.532,98.983701,-0.05,95.94641,40.7762,0.565478503
3/16/18 8:10,NA,11.304,10.495,98.738389,-0.03,95.95295,NA,NA
3/16/18 8:15,6.8379,NA,NA,NA,-0.03,95.95295,40.7762,0.565478503
3/16/18 8:20,NA,11.259,10.483,98.52318,-0.01,95.95295,NA,NA
3/16/18 8:30,7.394479,11.25,10.427,97.976521,-0.1,95.95295,40.6346,0.564299471
3/16/18 8:40,NA,11.232,10.396,97.644656,-0.04,95.95459,NA,NA
3/16/18 8:45,7.755981,NA,NA,NA,-0.01,95.96277,40.493,0.563118793
3/16/18 8:50,NA,11.223,10.434,97.981211,0.01,95.96768,NA,NA
3/16/18 9:00,7.903537,11.196,10.483,98.379986,-0.03,95.97258,40.7762,0.565478503
3/16/18 9:10,NA,11.196,10.392,97.525977,-0.03,95.9824,NA,NA
3/16/18 9:15,7.727499,NA,NA,NA,-0.05,95.97913,40.493,0.563118793
3/16/18 9:20,NA,11.16,10.266,96.263393,-0.05,95.97258,NA,NA
3/16/18 9:30,7.482899,11.151,10.298,96.543366,-0.03,95.97749,40.6346,0.564299471
3/16/18 9:40,NA,11.142,10.3,96.542026,-0.06,95.9824,NA,NA
3/16/18 9:45,7.177304,NA,NA,NA,-0.05,95.97258,40.7762,0.565478503
3/16/18 9:50,NA,11.124,10.268,96.202036,-0.03,95.97586,NA,NA
3/16/18 10:00,7.091851,11.133,10.239,95.950301,-0.02,95.99221,40.7762,0.565478503
3/16/18 10:10,NA,11.088,10.286,96.290445,-0.06,95.99221,NA,NA
3/16/18 10:15,6.970789,NA,NA,NA,-0.04,95.99221,40.6346,0.564299471
3/16/18 10:20,NA,11.088,10.304,96.458949,-0.03,95.98404,NA,NA
3/16/18 10:30,6.972186,11.079,10.335,96.728997,-0.04,95.9824,40.7762,0.565478503
3/16/18 10:40,NA,11.061,10.303,96.389322,-0.04,95.97913,NA,NA
3/16/18 10:45,6.95068,NA,NA,NA,-0.06,95.9824,40.7762,0.565478503
3/16/18 10:50,NA,11.025,10.342,96.67354,-0.01,95.9824,NA,NA
3/16/18 11:00,7.031635,11.016,10.34,96.63469,-0.06,95.99221,40.9178,0.5666559
3/16/18 11:10,NA,11.025,10.332,96.580064,-0.05,95.99058,NA,NA
3/16/18 11:15,7.096555,NA,NA,NA,-0.01,95.9824,41.0594,0.567831667
3/16/18 11:20,NA,10.998,10.344,96.631751,-0.04,95.9824,NA,NA
3/16/18 11:30,7.111037,10.971,10.307,96.225844,-0.03,95.9824,41.0594,0.567831667
3/16/18 11:40,NA,10.935,10.338,96.434685,0.03,95.97258,NA,NA
3/16/18 11:45,7.061807,NA,NA,NA,-0.02,95.97258,39.9267,0.558380315
3/16/18 11:50,NA,10.962,10.311,96.243096,0,95.9824,NA,NA
3/16/18 12:00,7.011978,10.935,10.277,95.865667,-0.02,95.97913,39.9267,0.558380315
3/16/18 12:10,NA,10.908,10.281,95.842892,-0.05,95.96277,NA,NA
3/16/18 12:15,6.850228,NA,NA,NA,-0.03,95.96277,40.2099,0.560753309
3/16/18 12:20,NA,10.917,10.3,96.040082,0,95.96277,NA,NA
3/16/18 12:30,6.755715,10.926,10.294,96.00419,-0.03,95.96277,39.3604,0.553614876
3/16/18 12:40,NA,10.89,10.345,96.399219,-0.04,95.95295,NA,NA
3/16/18 12:45,6.662878,NA,NA,NA,0.01,95.94641,39.3604,0.553614876
3/16/18 12:50,NA,10.863,10.316,96.068708,-0.06,95.94478,NA,NA
3/16/18 13:00,6.514457,10.872,10.304,95.977025,-0.06,95.93332,40.2099,0.560753309
3/16/18 13:10,NA,10.872,10.289,95.837306,-0.05,95.92351,NA,NA
3/16/18 13:15,6.42723,NA,NA,NA,0,95.92351,40.7762,0.565478503
3/16/18 13:20,NA,10.854,10.35,96.365179,-0.06,95.9137,NA,NA
3/16/18 13:30,6.360865,10.89,10.27,95.700336,-0.06,95.91043,41.0594,0.567831667
3/16/18 13:40,NA,10.817,10.274,95.575324,-0.05,95.88588,NA,NA
3/16/18 13:45,6.440314,NA,NA,NA,-0.07,95.85808,41.0594,0.567831667
3/16/18 13:50,NA,10.808,10.302,95.81574,-0.05,95.85153,NA,NA
3/16/18 14:00,6.463454,10.826,10.321,96.032644,-0.04,95.86462,41.0594,0.567831667
3/16/18 14:10,NA,10.799,10.333,96.083944,-0.08,95.84499,NA,NA
3/16/18 14:15,6.710566,NA,NA,NA,-0.05,95.84009,41.0594,0.567831667
3/16/18 14:20,NA,10.781,10.335,96.062302,-0.07,95.8548,NA,NA
3/16/18 14:30,7.165694,10.781,10.299,95.727687,-0.1,95.84172,41.2009,0.569004985
3/16/18 14:40,NA,10.745,10.311,95.758945,-0.08,95.88261,NA,NA
3/16/18 14:45,7.806618,NA,NA,NA,-0.08,95.89243,41.2009,0.569004985
3/16/18 14:50,NA,10.727,10.306,95.672395,-0.05,95.89406,NA,NA
3/16/18 15:00,8.159849,10.718,10.329,95.865807,-0.06,95.91206,41.4841,0.571348449
3/16/18 15:10,NA,10.718,10.322,95.800839,-0.06,95.91043,NA,NA
3/16/18 15:15,8.198003,NA,NA,NA,-0.07,95.9137,41.6257,0.572517781
3/16/18 15:20,NA,10.691,10.379,96.269281,-0.02,95.9137,NA,NA
3/16/18 15:30,7.931213,10.745,10.535,97.839248,-0.06,95.90061,41.6257,0.572517781
3/16/18 15:40,NA,10.754,10.614,98.593585,-0.02,95.88098,NA,NA
