"dateTime","Wtemp_Inst","Flow_Inst","GH_Inst","SpecCond_Inst","DO_Inst","DO_percentsat","pH_Inst","chlorophyll","nitrateNitrite","dateTime_UTC"
2018-01-30 23:00:00,2.6,71.358336,1.633728,1110,13.3,98,8.4,8.1,0.93,2018-01-31 04:00:00
2018-01-30 23:15:00,2.6,71.358336,1.633728,1110,13.3,98,8.4,8.1,0.88,2018-01-31 04:15:00
2018-01-30 23:30:00,2.6,71.075168,1.63068,1110,13.3,98,8.4,8.3,0.9,2018-01-31 04:30:00
2018-01-30 23:45:00,2.6,71.358336,1.633728,1110,13.3,98,8.4,8.2,0.9,2018-01-31 04:45:00
2018-01-31 00:00:00,2.5,70.508832,1.627632,1110,13.2,98,8.4,8.3,0.93,2018-01-31 05:00:00
2018-01-31 00:15:00,2.5,70.508832,1.627632,1110,13.2,98,8.4,8.1,0.93,2018-01-31 05:15:00
2018-01-31 00:30:00,2.5,69.942496,1.624584,1110,13.2,97,8.4,7.9,0.95,2018-01-31 05:30:00
2018-01-31 00:45:00,2.5,70.508832,1.627632,1110,13.2,97,8.4,7.9,0.84,2018-01-31 05:45:00
2018-01-31 01:00:00,2.5,69.942496,1.624584,1110,13.2,97,8.4,7.9,0.93,2018-01-31 06:00:00
2018-01-31 01:15:00,2.5,69.942496,1.624584,1110,13.2,97,8.4,7.8,0.93,2018-01-31 06:15:00
2018-01-31 01:30:00,2.6,69.942496,1.624584,1110,13.2,97,8.4,8,0.88,2018-01-31 06:30:00
2018-01-31 01:45:00,2.6,69.942496,1.624584,1100,13.2,97,8.4,7.9,0.88,2018-01-31 06:45:00
2018-01-31 02:00:00,2.6,69.092992,1.618488,1100,13.1,97,8.4,7.9,0.88,2018-01-31 07:00:00
2018-01-31 02:15:00,2.6,69.659328,1.621536,1100,13.1,97,8.4,7.8,0.84,2018-01-31 07:15:00
2018-01-31 02:30:00,2.6,69.659328,1.621536,1100,13.1,97,8.4,7.8,0.88,2018-01-31 07:30:00
2018-01-31 02:45:00,2.6,69.659328,1.621536,1100,13.1,96,8.4,7.8,0.88,2018-01-31 07:45:00
2018-01-31 03:00:00,2.6,69.942496,1.624584,1100,13.1,96,8.4,7.7,0.84,2018-01-31 08:00:00
2018-01-31 03:15:00,2.6,71.075168,1.63068,1100,13.1,96,8.4,7.6,0.93,2018-01-31 08:15:00
2018-01-31 03:30:00,2.6,70.508832,1.627632,1100,13.1,96,8.4,7.6,0.9,2018-01-31 08:30:00
2018-01-31 03:45:00,2.6,71.358336,1.633728,1100,13,96,8.4,7.8,0.95,2018-01-31 08:45:00
2018-01-31 04:00:00,2.6,71.358336,1.633728,1100,13,96,8.4,7.5,0.93,2018-01-31 09:00:00
2018-01-31 04:15:00,2.6,72.20784,1.639824,1090,13,96,8.4,7.8,0.93,2018-01-31 09:15:00
2018-01-31 04:30:00,2.6,72.774176,1.642872,1090,13,96,8.4,7.6,0.93,2018-01-31 09:30:00
2018-01-31 04:45:00,2.5,72.774176,1.642872,1090,13,96,8.4,7.6,0.95,2018-01-31 09:45:00
2018-01-31 05:00:00,2.5,73.340512,1.64592,1090,13,96,8.4,7.6,0.97,2018-01-31 10:00:00
2018-01-31 05:15:00,2.5,73.340512,1.64592,1090,13,96,8.4,7.6,0.95,2018-01-31 10:15:00
2018-01-31 05:30:00,2.5,74.190016,1.652016,1080,13,96,8.4,7.6,0.9,2018-01-31 10:30:00
2018-01-31 05:45:00,2.4,74.473184,1.655064,1080,13,96,8.4,7.7,0.95,2018-01-31 10:45:00
2018-01-31 06:00:00,2.4,75.03952,1.658112,1080,13,96,8.4,7.7,0.9,2018-01-31 11:00:00
2018-01-31 06:15:00,2.4,75.03952,1.658112,1080,13,96,8.4,7.6,0.95,2018-01-31 11:15:00
2018-01-31 06:30:00,2.3,75.605856,1.66116,1070,13.1,96,8.4,7.6,0.95,2018-01-31 11:30:00
2018-01-31 06:45:00,2.3,75.605856,1.66116,1080,13,95,8.4,7.8,0.95,2018-01-31 11:45:00
2018-01-31 07:00:00,2.2,75.889024,1.664208,1070,13.1,95,8.4,7.8,0.95,2018-01-31 12:00:00
2018-01-31 07:15:00,2.2,75.889024,1.664208,1070,13.1,95,8.4,7.8,0.95,2018-01-31 12:15:00
2018-01-31 07:30:00,2.1,75.889024,1.664208,1070,13.1,95,8.4,8.2,0.95,2018-01-31 12:30:00
2018-01-31 07:45:00,2,75.889024,1.664208,1060,13.1,95,8.4,8,0.95,2018-01-31 12:45:00
2018-01-31 08:00:00,2,75.889024,1.664208,1060,13.1,95,8.4,8,1.02,2018-01-31 13:00:00
2018-01-31 08:15:00,1.9,75.889024,1.664208,1060,13.2,95,8.4,8,0.95,2018-01-31 13:15:00
2018-01-31 08:30:00,1.9,76.45536,1.667256,1050,13.2,95,8.4,7.8,0.95,2018-01-31 13:30:00
2018-01-31 08:45:00,1.9,76.45536,1.667256,1050,13.2,96,8.4,7.6,0.9,2018-01-31 13:45:00
2018-01-31 09:00:00,1.8,76.45536,1.667256,1050,13.2,95,8.4,7,0.97,2018-01-31 14:00:00
2018-01-31 09:15:00,1.8,75.889024,1.664208,1040,13.2,96,8.4,6.8,0.93,2018-01-31 14:15:00
2018-01-31 09:30:00,1.8,76.45536,1.667256,1040,13.3,96,8.4,5.5,0.97,2018-01-31 14:30:00
2018-01-31 09:45:00,1.8,76.45536,1.667256,1040,13.3,96,8.4,5,0.9,2018-01-31 14:45:00
2018-01-31 10:00:00,1.9,75.889024,1.664208,1030,13.3,96,8.4,4.6,0.97,2018-01-31 15:00:00
2018-01-31 10:15:00,1.9,75.605856,1.66116,1030,13.3,97,8.4,4.9,0.97,2018-01-31 15:15:00
2018-01-31 10:30:00,2,75.889024,1.664208,1020,13.4,97,8.4,4.2,0.95,2018-01-31 15:30:00
2018-01-31 10:45:00,2.1,75.889024,1.664208,1020,13.4,97,8.4,5.1,0.9,2018-01-31 15:45:00
2018-01-31 11:00:00,2.1,75.605856,1.66116,1020,13.4,98,8.4,5,0.9,2018-01-31 16:00:00
2018-01-31 11:15:00,2.2,75.605856,1.66116,1020,13.4,98,8.4,4.1,0.88,2018-01-31 16:15:00
2018-01-31 11:30:00,2.3,74.473184,1.655064,1010,13.5,98,8.4,4.5,0.9,2018-01-31 16:30:00
2018-01-31 11:45:00,2.3,74.473184,1.655064,1010,13.4,98,8.4,4.4,0.84,2018-01-31 16:45:00
2018-01-31 12:00:00,2.4,74.473184,1.655064,1000,13.5,99,8.4,4,0.88,2018-01-31 17:00:00
2018-01-31 12:15:00,2.5,74.190016,1.652016,1000,13.4,99,8.4,4.2,0.88,2018-01-31 17:15:00
2018-01-31 12:30:00,2.6,73.62368,1.648968,998,13.5,100,8.4,4.2,0.9,2018-01-31 17:30:00
2018-01-31 12:45:00,2.7,74.190016,1.652016,996,13.5,100,8.4,4.6,0.9,2018-01-31 17:45:00
2018-01-31 13:00:00,2.8,73.340512,1.64592,993,13.5,100,8.4,4.6,0.88,2018-01-31 18:00:00
2018-01-31 13:15:00,2.9,74.190016,1.652016,991,13.5,100,8.4,4.6,0.88,2018-01-31 18:15:00
2018-01-31 13:30:00,3,73.340512,1.64592,989,13.5,101,8.4,5,0.9,2018-01-31 18:30:00
2018-01-31 13:45:00,3,73.340512,1.64592,986,13.5,101,8.4,5.7,0.9,2018-01-31 18:45:00
2018-01-31 14:00:00,3.1,72.774176,1.642872,983,13.5,101,8.4,5.5,0.88,2018-01-31 19:00:00
2018-01-31 14:15:00,3.2,72.774176,1.642872,982,13.5,101,8.4,4.8,0.88,2018-01-31 19:15:00
2018-01-31 14:30:00,3.2,72.20784,1.639824,981,13.5,101,8.4,4.5,0.84,2018-01-31 19:30:00
2018-01-31 14:45:00,3.3,72.20784,1.639824,978,13.5,102,8.4,4.4,0.93,2018-01-31 19:45:00
2018-01-31 15:00:00,3.4,72.20784,1.639824,977,13.5,102,8.4,4.6,0.9,2018-01-31 20:00:00
2018-01-31 15:15:00,3.5,71.924672,1.636776,975,13.5,102,8.4,5.1,0.9,2018-01-31 20:15:00
2018-01-31 15:30:00,3.6,71.924672,1.636776,974,13.5,102,8.4,4.9,0.88,2018-01-31 20:30:00
2018-01-31 15:45:00,3.7,71.924672,1.636776,973,13.5,102,8.4,5.5,0.9,2018-01-31 20:45:00
2018-01-31 16:00:00,3.8,71.358336,1.633728,971,13.5,102,8.4,6.1,0.88,2018-01-31 21:00:00
2018-01-31 16:15:00,3.8,71.358336,1.633728,971,13.5,102,8.4,6.3,0.93,2018-01-31 21:15:00
2018-01-31 16:30:00,3.9,71.358336,1.633728,969,13.4,102,8.4,6.6,0.93,2018-01-31 21:30:00
2018-01-31 16:45:00,3.9,71.358336,1.633728,970,13.4,103,8.4,6.8,0.9,2018-01-31 21:45:00
2018-01-31 17:00:00,3.9,71.358336,1.633728,967,13.4,102,8.4,7,0.93,2018-01-31 22:00:00
2018-01-31 17:15:00,3.9,71.075168,1.63068,966,13.4,102,8.4,6.9,0.88,2018-01-31 22:15:00
2018-01-31 17:30:00,3.9,70.508832,1.627632,965,13.4,102,8.4,7.1,0.93,2018-01-31 22:30:00
2018-01-31 17:45:00,3.9,70.508832,1.627632,964,13.4,102,8.4,7.2,0.93,2018-01-31 22:45:00
2018-01-31 18:00:00,3.9,70.508832,1.627632,963,13.3,102,8.4,7.3,0.9,2018-01-31 23:00:00
2018-01-31 18:15:00,3.9,69.942496,1.624584,962,13.3,102,8.4,7.4,0.9,2018-01-31 23:15:00
2018-01-31 18:30:00,3.9,70.508832,1.627632,961,13.3,101,8.4,7.8,0.93,2018-01-31 23:30:00
2018-01-31 18:45:00,3.9,69.942496,1.624584,960,13.3,101,8.4,7.6,0.9,2018-01-31 23:45:00
2018-01-31 19:00:00,3.9,69.942496,1.624584,959,13.2,101,8.4,7.6,0.9,2018-02-01 00:00:00
2018-01-31 19:15:00,3.9,69.659328,1.621536,959,13.2,101,8.4,7.6,0.93,2018-02-01 00:15:00
2018-01-31 19:30:00,3.9,69.659328,1.621536,959,13.2,101,8.4,7.6,0.93,2018-02-01 00:30:00
2018-01-31 19:45:00,3.8,69.659328,1.621536,957,13.2,101,8.4,7.7,0.9,2018-02-01 00:45:00
2018-01-31 20:00:00,3.8,69.659328,1.621536,957,13.2,100,8.4,7.6,0.88,2018-02-01 01:00:00
2018-01-31 20:15:00,3.8,69.659328,1.621536,957,13.2,100,8.4,7.7,0.93,2018-02-01 01:15:00
2018-01-31 20:30:00,3.8,69.659328,1.621536,956,13.2,100,8.4,7.7,0.93,2018-02-01 01:30:00
2018-01-31 20:45:00,3.8,69.092992,1.618488,957,13.1,100,8.4,7.6,0.9,2018-02-01 01:45:00
2018-01-31 21:00:00,3.7,69.092992,1.618488,956,13.1,100,8.4,7.8,0.9,2018-02-01 02:00:00
2018-01-31 21:15:00,3.7,69.092992,1.618488,956,13.1,99,8.4,7.7,0.9,2018-02-01 02:15:00
2018-01-31 21:30:00,3.7,68.809824,1.61544,955,13.1,99,8.4,7.7,0.93,2018-02-01 02:30:00
2018-01-31 21:45:00,3.7,68.809824,1.61544,955,13.1,99,8.4,7.8,0.93,2018-02-01 02:45:00
2018-01-31 22:00:00,3.7,68.243488,1.612392,954,13,99,8.4,7.9,0.9,2018-02-01 03:00:00
2018-01-31 22:15:00,3.7,69.092992,1.618488,954,13,99,8.4,7.8,0.84,2018-02-01 03:15:00
2018-01-31 22:30:00,3.7,68.809824,1.61544,953,13,99,8.4,7.7,0.88,2018-02-01 03:30:00
2018-01-31 22:45:00,3.6,68.243488,1.612392,952,13,99,8.4,7.7,0.88,2018-02-01 03:45:00
2018-01-31 23:00:00,3.6,68.243488,1.612392,950,13,99,8.4,7.7,0.84,2018-02-01 04:00:00
2018-01-31 23:15:00,3.6,68.243488,1.612392,951,13,98,8.4,7.8,0.84,2018-02-01 04:15:00
2018-01-31 23:30:00,3.6,67.96032,1.609344,950,13,98,8.4,7.7,0.84,2018-02-01 04:30:00
2018-01-31 23:45:00,3.6,67.96032,1.609344,949,13,98,8.4,7.6,0.84,2018-02-01 04:45:00
2018-02-01 00:00:00,3.6,67.96032,1.609344,949,13,98,8.4,7.7,0.84,2018-02-01 05:00:00
2018-02-01 00:15:00,3.6,67.393984,1.606296,947,13,98,8.4,7.8,0.84,2018-02-01 05:15:00
2018-02-01 00:30:00,3.6,68.809824,1.61544,947,12.9,98,8.4,7.5,0.9,2018-02-01 05:30:00
2018-02-01 00:45:00,3.6,68.243488,1.612392,947,12.9,98,8.4,7.8,0.84,2018-02-01 05:45:00
2018-02-01 01:00:00,3.6,67.96032,1.609344,946,12.9,98,8.4,7.6,0.81,2018-02-01 06:00:00
2018-02-01 01:15:00,3.6,67.96032,1.609344,945,12.9,98,8.4,7.6,0.81,2018-02-01 06:15:00
2018-02-01 01:30:00,3.6,67.96032,1.609344,945,12.9,98,8.4,7.7,0.9,2018-02-01 06:30:00
2018-02-01 01:45:00,3.6,67.96032,1.609344,946,12.9,98,8.4,7.8,0.88,2018-02-01 06:45:00
2018-02-01 02:00:00,3.6,67.96032,1.609344,944,12.9,98,8.4,7.6,0.88,2018-02-01 07:00:00
2018-02-01 02:15:00,3.6,67.96032,1.609344,943,12.9,97,8.4,7.6,0.84,2018-02-01 07:15:00
2018-02-01 02:30:00,3.6,68.243488,1.612392,944,12.8,97,8.4,7.6,0.84,2018-02-01 07:30:00
2018-02-01 02:45:00,3.6,67.96032,1.609344,943,12.8,97,8.4,7.7,0.88,2018-02-01 07:45:00
2018-02-01 03:00:00,3.6,68.243488,1.612392,944,12.8,97,8.4,7.6,0.84,2018-02-01 08:00:00
2018-02-01 03:15:00,3.6,68.243488,1.612392,942,12.8,97,8.4,7.9,0.95,2018-02-01 08:15:00
2018-02-01 03:30:00,3.6,67.96032,1.609344,942,12.8,97,8.4,7.9,0.9,2018-02-01 08:30:00
2018-02-01 03:45:00,3.6,68.243488,1.612392,942,12.8,97,8.4,7.7,0.84,2018-02-01 08:45:00
2018-02-01 04:00:00,3.6,68.809824,1.61544,942,12.8,97,8.4,7.7,0.88,2018-02-01 09:00:00
2018-02-01 04:15:00,3.6,68.809824,1.61544,942,12.8,97,8.4,7.7,0.88,2018-02-01 09:15:00
2018-02-01 04:30:00,3.6,68.809824,1.61544,940,12.8,97,8.4,7.6,0.88,2018-02-01 09:30:00
2018-02-01 04:45:00,3.6,68.809824,1.61544,940,12.8,97,8.4,7.8,0.88,2018-02-01 09:45:00
2018-02-01 05:00:00,3.5,68.809824,1.61544,940,12.8,97,8.4,8,0.88,2018-02-01 10:00:00
2018-02-01 05:15:00,3.5,68.809824,1.61544,934,12.8,96,8.4,7.7,0.95,2018-02-01 10:15:00
2018-02-01 05:30:00,3.5,68.809824,1.61544,933,12.8,96,8.4,8,0.9,2018-02-01 10:30:00
2018-02-01 05:45:00,3.4,69.092992,1.618488,931,12.8,96,8.4,7.9,0.9,2018-02-01 10:45:00
2018-02-01 06:00:00,3.4,68.809824,1.61544,930,12.8,96,8.4,7.8,0.9,2018-02-01 11:00:00
2018-02-01 06:15:00,3.3,69.092992,1.618488,928,12.8,96,8.4,7.9,0.88,2018-02-01 11:15:00
2018-02-01 06:30:00,3.3,69.659328,1.621536,927,12.8,96,8.4,7.9,0.93,2018-02-01 11:30:00
2018-02-01 06:45:00,3.2,69.092992,1.618488,926,12.8,96,8.4,7.9,0.88,2018-02-01 11:45:00
2018-02-01 07:00:00,3.2,69.659328,1.621536,923,12.8,96,8.4,7.8,0.88,2018-02-01 12:00:00
2018-02-01 07:15:00,3.1,69.942496,1.624584,921,12.8,96,8.4,8.1,0.88,2018-02-01 12:15:00
2018-02-01 07:30:00,3,69.942496,1.624584,920,12.8,96,8.4,8,0.88,2018-02-01 12:30:00
2018-02-01 07:45:00,3,69.659328,1.621536,917,12.9,96,8.4,8.1,0.9,2018-02-01 12:45:00
2018-02-01 08:00:00,2.9,69.942496,1.624584,914,12.9,96,8.4,7.9,0.95,2018-02-01 13:00:00
2018-02-01 08:15:00,2.8,70.508832,1.627632,912,12.9,96,8.4,7.9,0.9,2018-02-01 13:15:00
2018-02-01 08:30:00,2.8,71.075168,1.63068,910,12.9,96,8.4,8,0.93,2018-02-01 13:30:00
2018-02-01 08:45:00,2.7,70.508832,1.627632,907,12.9,96,8.4,7.8,0.84,2018-02-01 13:45:00
2018-02-01 09:00:00,2.6,71.358336,1.633728,906,13,96,8.4,8,0.81,2018-02-01 14:00:00
2018-02-01 09:15:00,2.6,71.075168,1.63068,904,13,96,8.4,7.7,0.9,2018-02-01 14:15:00
2018-02-01 09:30:00,2.5,71.075168,1.63068,901,13,96,8.4,7.2,0.93,2018-02-01 14:30:00
2018-02-01 09:45:00,2.5,71.358336,1.633728,900,13,96,8.4,6.7,0.9,2018-02-01 14:45:00
2018-02-01 10:00:00,2.4,71.358336,1.633728,899,13.1,96,8.4,6.4,0.88,2018-02-01 15:00:00
2018-02-01 10:15:00,2.4,71.924672,1.636776,898,13.1,96,8.4,6,0.84,2018-02-01 15:15:00
2018-02-01 10:30:00,2.3,71.924672,1.636776,898,13.2,96,8.4,6.3,0.77,2018-02-01 15:30:00
2018-02-01 10:45:00,2.3,71.924672,1.636776,895,13.2,96,8.4,6,0.79,2018-02-01 15:45:00
2018-02-01 11:00:00,2.3,72.20784,1.639824,895,13.2,97,8.4,5.2,0.88,2018-02-01 16:00:00
2018-02-01 11:15:00,2.3,72.20784,1.639824,892,13.3,97,8.4,4.8,0.9,2018-02-01 16:15:00
2018-02-01 11:30:00,2.3,72.774176,1.642872,892,13.3,97,8.4,5.2,0.88,2018-02-01 16:30:00
2018-02-01 11:45:00,2.3,73.340512,1.64592,890,13.3,97,8.4,4.4,0.93,2018-02-01 16:45:00
2018-02-01 12:00:00,2.3,73.62368,1.648968,891,13.4,98,8.4,4.1,0.77,2018-02-01 17:00:00
2018-02-01 12:15:00,2.4,73.62368,1.648968,889,13.4,98,8.4,4.4,0.9,2018-02-01 17:15:00
2018-02-01 12:30:00,2.4,73.340512,1.64592,889,13.4,98,8.4,4.2,0.81,2018-02-01 17:30:00
2018-02-01 12:45:00,2.5,73.62368,1.648968,885,13.4,98,8.4,4.2,0.88,2018-02-01 17:45:00
2018-02-01 13:00:00,2.6,74.190016,1.652016,885,13.4,99,8.4,4.9,0.81,2018-02-01 18:00:00
2018-02-01 13:15:00,2.6,73.62368,1.648968,884,13.4,99,8.4,4.9,0.84,2018-02-01 18:15:00
2018-02-01 13:30:00,2.6,74.473184,1.655064,884,13.4,99,8.4,4.6,0.88,2018-02-01 18:30:00
2018-02-01 13:45:00,2.7,74.473184,1.655064,881,13.4,100,8.4,4.5,0.81,2018-02-01 18:45:00
2018-02-01 14:00:00,2.8,75.03952,1.658112,881,13.4,100,8.4,4.4,0.84,2018-02-01 19:00:00
2018-02-01 14:15:00,2.9,75.605856,1.66116,882,13.5,100,8.4,4.6,0.81,2018-02-01 19:15:00
2018-02-01 14:30:00,2.9,75.03952,1.658112,881,13.5,100,8.4,4.9,0.81,2018-02-01 19:30:00
2018-02-01 14:45:00,3,75.605856,1.66116,879,13.5,100,8.4,5.3,0.79,2018-02-01 19:45:00
2018-02-01 15:00:00,3,75.605856,1.66116,880,13.5,100,8.4,5.6,0.81,2018-02-01 20:00:00
2018-02-01 15:15:00,3.1,75.605856,1.66116,880,13.5,100,8.4,5.8,0.79,2018-02-01 20:15:00
2018-02-01 15:30:00,3.1,75.889024,1.664208,878,13.5,101,8.4,5.9,0.84,2018-02-01 20:30:00
2018-02-01 15:45:00,3.1,75.605856,1.66116,880,13.5,101,8.4,6.2,0.81,2018-02-01 20:45:00
2018-02-01 16:00:00,3.1,75.889024,1.664208,877,13.5,101,8.4,6.5,0.9,2018-02-01 21:00:00
2018-02-01 16:15:00,3.2,76.45536,1.667256,877,13.4,101,8.4,7,0.84,2018-02-01 21:15:00
2018-02-01 16:30:00,3.2,75.889024,1.664208,877,13.4,100,8.4,7.1,0.88,2018-02-01 21:30:00
2018-02-01 16:45:00,3.2,76.45536,1.667256,878,13.4,100,8.4,7.2,0.84,2018-02-01 21:45:00
2018-02-01 17:00:00,3.1,76.45536,1.667256,878,13.4,100,8.4,7.4,0.9,2018-02-01 22:00:00
2018-02-01 17:15:00,3.1,76.45536,1.667256,876,13.4,100,8.4,7.6,0.9,2018-02-01 22:15:00
2018-02-01 17:30:00,3.1,75.889024,1.664208,876,13.4,100,8.4,7.5,0.93,2018-02-01 22:30:00
2018-02-01 17:45:00,3,75.889024,1.664208,874,13.4,100,8.4,7.6,0.84,2018-02-01 22:45:00
2018-02-01 18:00:00,3,77.021696,1.670304,875,13.4,100,8.4,7.8,0.81,2018-02-01 23:00:00
2018-02-01 18:15:00,3,77.021696,1.670304,875,13.4,100,8.4,8.1,0.9,2018-02-01 23:15:00
2018-02-01 18:30:00,2.9,76.45536,1.667256,875,13.4,99,8.4,8.2,0.79,2018-02-01 23:30:00
2018-02-01 18:45:00,2.9,77.021696,1.670304,874,13.4,99,8.4,8,0.79,2018-02-01 23:45:00
2018-02-01 19:00:00,2.8,77.021696,1.670304,872,13.4,99,8.4,8,0.79,2018-02-02 00:00:00
2018-02-01 19:15:00,2.8,77.021696,1.670304,874,13.4,99,8.4,7.8,0.81,2018-02-02 00:15:00
2018-02-01 19:30:00,2.7,77.021696,1.670304,872,13.3,98,8.4,8,0.88,2018-02-02 00:30:00
2018-02-01 19:45:00,2.6,77.021696,1.670304,872,13.3,98,8.4,7.9,0.79,2018-02-02 00:45:00
2018-02-01 20:00:00,2.6,77.304864,1.673352,871,13.3,98,8.4,7.4,0.81,2018-02-02 01:00:00
2018-02-01 20:15:00,2.5,77.021696,1.670304,876,13.3,98,8.4,7.7,0.84,2018-02-02 01:15:00
2018-02-01 20:30:00,2.5,77.304864,1.673352,874,13.3,98,8.4,7.8,0.81,2018-02-02 01:30:00
2018-02-01 20:45:00,2.4,77.021696,1.670304,873,13.3,98,8.4,7.9,0.79,2018-02-02 01:45:00
2018-02-01 21:00:00,2.3,77.021696,1.670304,873,13.3,98,8.4,7.6,0.81,2018-02-02 02:00:00
2018-02-01 21:15:00,2.2,77.021696,1.670304,871,13.3,97,8.4,7.8,0.79,2018-02-02 02:15:00
2018-02-01 21:30:00,2.2,77.304864,1.673352,872,13.4,97,8.4,7.8,0.79,2018-02-02 02:30:00
2018-02-01 21:45:00,2.2,76.45536,1.667256,871,13.4,97,8.4,7.8,0.77,2018-02-02 02:45:00
2018-02-01 22:00:00,2.1,77.304864,1.673352,872,13.4,97,8.4,7.8,0.79,2018-02-02 03:00:00
2018-02-01 22:15:00,2,77.021696,1.670304,872,13.3,97,8.4,7.6,0.72,2018-02-02 03:15:00
2018-02-01 22:30:00,2,77.304864,1.673352,873,13.4,97,8.4,7.8,0.77,2018-02-02 03:30:00
2018-02-01 22:45:00,2,77.021696,1.670304,871,13.3,97,8.4,7.8,0.72,2018-02-02 03:45:00
2018-02-01 23:00:00,1.9,77.021696,1.670304,870,13.4,96,8.4,7.8,0.77,2018-02-02 04:00:00
2018-02-01 23:15:00,1.9,77.304864,1.673352,872,13.4,96,8.4,7.6,0.79,2018-02-02 04:15:00
2018-02-01 23:30:00,1.8,77.304864,1.673352,872,13.3,96,8.4,7.5,0.77,2018-02-02 04:30:00
2018-02-01 23:45:00,1.8,77.304864,1.673352,872,13.4,96,8.4,7.6,0.77,2018-02-02 04:45:00
2018-02-02 00:00:00,1.8,77.021696,1.670304,869,13.3,96,8.4,7.7,0.7,2018-02-02 05:00:00
2018-02-02 00:15:00,1.7,77.304864,1.673352,870,13.4,96,8.4,7.6,0.77,2018-02-02 05:15:00
2018-02-02 00:30:00,1.7,77.304864,1.673352,870,13.4,96,8.4,7.6,0.7,2018-02-02 05:30:00
2018-02-02 00:45:00,1.7,77.304864,1.673352,871,13.4,96,8.4,7.6,0.77,2018-02-02 05:45:00
2018-02-02 01:00:00,1.6,77.021696,1.670304,867,13.3,96,8.4,7.5,0.79,2018-02-02 06:00:00
2018-02-02 01:15:00,1.6,77.021696,1.670304,867,13.4,96,8.4,7.4,0.77,2018-02-02 06:15:00
2018-02-02 01:30:00,1.6,77.304864,1.673352,869,13.4,96,8.4,7.4,0.77,2018-02-02 06:30:00
2018-02-02 01:45:00,1.6,77.304864,1.673352,867,13.4,96,8.4,7.4,0.77,2018-02-02 06:45:00
2018-02-02 02:00:00,1.6,77.021696,1.670304,869,13.4,96,8.4,7.4,0.79,2018-02-02 07:00:00
2018-02-02 02:15:00,1.5,77.304864,1.673352,868,13.3,95,8.4,7.4,0.79,2018-02-02 07:15:00
2018-02-02 02:30:00,1.5,77.021696,1.670304,866,13.3,96,8.4,7.3,0.77,2018-02-02 07:30:00
2018-02-02 02:45:00,1.5,77.021696,1.670304,867,13.4,96,8.4,7.2,0.79,2018-02-02 07:45:00
2018-02-02 03:00:00,1.5,77.021696,1.670304,867,13.3,95,8.4,7.3,0.72,2018-02-02 08:00:00
2018-02-02 03:15:00,1.5,77.021696,1.670304,869,13.3,95,8.4,7.3,0.84,2018-02-02 08:15:00
2018-02-02 03:30:00,1.4,77.021696,1.670304,866,13.3,95,8.4,7.2,0.81,2018-02-02 08:30:00
2018-02-02 03:45:00,1.4,77.021696,1.670304,868,13.3,95,8.4,7.3,0.84,2018-02-02 08:45:00
2018-02-02 04:00:00,1.4,76.45536,1.667256,868,13.3,95,8.4,7.2,0.79,2018-02-02 09:00:00
2018-02-02 04:15:00,1.4,77.021696,1.670304,867,13.3,95,8.4,7.2,0.81,2018-02-02 09:15:00
2018-02-02 04:30:00,1.3,77.021696,1.670304,872,13.3,95,8.4,7.4,0.84,2018-02-02 09:30:00
2018-02-02 04:45:00,1.3,76.45536,1.667256,868,13.4,95,8.4,7.2,0.79,2018-02-02 09:45:00
2018-02-02 05:00:00,1.2,77.021696,1.670304,866,13.4,95,8.4,7.2,0.81,2018-02-02 10:00:00
2018-02-02 05:15:00,1.2,75.889024,1.664208,867,13.4,95,8.4,7.2,0.81,2018-02-02 10:15:00
2018-02-02 05:30:00,1.2,76.45536,1.667256,868,13.4,95,8.4,7.2,0.81,2018-02-02 10:30:00
2018-02-02 05:45:00,1.1,76.45536,1.667256,871,13.4,95,8.4,7.3,0.81,2018-02-02 10:45:00
2018-02-02 06:00:00,1.1,76.45536,1.667256,869,13.4,94,8.4,7.3,0.81,2018-02-02 11:00:00
2018-02-02 06:15:00,1,75.889024,1.664208,867,13.4,94,8.4,7.1,0.9,2018-02-02 11:15:00
2018-02-02 06:30:00,1,75.889024,1.664208,870,13.4,94,8.4,7.1,0.79,2018-02-02 11:30:00
2018-02-02 06:45:00,0.9,75.605856,1.66116,869,13.4,94,8.4,7,0.81,2018-02-02 11:45:00
2018-02-02 07:00:00,0.8,75.889024,1.664208,871,13.4,94,8.4,7.1,0.81,2018-02-02 12:00:00
2018-02-02 07:15:00,0.8,75.889024,1.664208,869,13.4,94,8.4,7.2,0.9,2018-02-02 12:15:00
2018-02-02 07:30:00,0.8,75.889024,1.664208,869,13.5,94,8.4,7.4,0.84,2018-02-02 12:30:00
2018-02-02 07:45:00,0.7,75.889024,1.664208,871,13.5,94,8.4,7.5,0.84,2018-02-02 12:45:00
2018-02-02 08:00:00,0.7,75.889024,1.664208,874,13.5,94,8.4,7.5,0.84,2018-02-02 13:00:00
2018-02-02 08:15:00,0.6,75.605856,1.66116,871,13.5,94,8.4,7.3,0.9,2018-02-02 13:15:00
2018-02-02 08:30:00,0.6,75.889024,1.664208,869,13.5,94,8.4,6.9,0.84,2018-02-02 13:30:00
2018-02-02 08:45:00,0.6,75.605856,1.66116,873,13.5,94,8.4,6.1,0.9,2018-02-02 13:45:00
2018-02-02 09:00:00,0.6,75.889024,1.664208,872,13.6,94,8.4,5.6,0.79,2018-02-02 14:00:00
