dateTime_UTC,Wtemp_C,Discharge_m3s,SpecCond_uScm,DO_mgL,DO_percentsat,pH,nitrateNitrite_mgL
2018-06-03 12:00:00,25.2,52.669248,844,6.9,84,8.5,0.23
2018-06-03 12:15:00,25.2,53.235584,840,6.9,85,8.5,0.27
2018-06-03 12:30:00,25.2,53.518752,842,7,85,8.5,0.23
2018-06-03 12:45:00,25.2,53.80192,841,7.1,86,8.5,0.23
2018-06-03 13:00:00,25.2,53.80192,846,7.2,88,8.5,0.27
2018-06-03 13:15:00,25.2,54.368256,847,7.3,90,8.5,0.2
2018-06-03 13:30:00,25.2,54.651424,846,7.5,91,8.5,0.2
2018-06-03 13:45:00,25.3,55.500928,847,7.6,93,8.5,0.27
2018-06-03 14:00:00,25.3,55.500928,843,7.8,96,8.5,0.27
2018-06-03 14:15:00,25.4,56.350432,848,8,98,8.5,0.2
2018-06-03 14:30:00,25.4,56.6336,847,8.2,100,8.6,0.27
2018-06-03 14:45:00,25.5,56.916768,845,8.4,103,8.6,0.27
2018-06-03 15:00:00,25.6,57.766272,844,8.5,105,8.6,0.2
2018-06-03 15:15:00,25.7,58.615776,849,8.7,108,8.6,0.23
2018-06-03 15:30:00,25.8,58.615776,848,8.9,110,8.6,0.23
2018-06-03 15:45:00,25.9,59.46528,849,9.1,113,8.6,0.27
2018-06-03 16:00:00,26,59.46528,851,9.3,115,8.6,0.27
2018-06-03 16:15:00,26.2,60.314784,851,9.5,118,8.6,0.27
2018-06-03 16:30:00,26.3,60.597952,850,9.6,120,8.6,0.2
2018-06-03 16:45:00,26.4,61.164288,850,9.8,123,8.6,0.27
2018-06-03 17:00:00,26.6,62.013792,851,10,125,8.7,0.27
2018-06-03 17:15:00,26.8,62.013792,851,10.1,127,8.7,0.27
2018-06-03 17:30:00,26.9,62.29696,852,10.3,129,8.7,0.23
2018-06-03 17:45:00,27,63.146464,850,10.4,132,8.7,0.29
2018-06-03 18:00:00,27.2,62.863296,851,10.6,134,8.7,0.23
2018-06-03 18:15:00,27.3,63.146464,849,10.7,136,8.7,0.27
2018-06-03 18:30:00,27.5,63.7128,850,10.8,138,8.7,0.23
2018-06-03 18:45:00,27.6,63.7128,849,11,140,8.7,0.29
2018-06-03 19:00:00,27.8,63.995968,849,11,141,8.7,0.29
2018-06-03 19:15:00,27.9,64.562304,848,11.1,143,8.7,0.29
2018-06-03 19:30:00,28.1,63.995968,852,11.2,144,8.8,0.27
2018-06-03 19:45:00,28.2,64.562304,844,11.3,145,8.8,0.29
2018-06-03 20:00:00,28.3,64.562304,844,11.3,146,8.8,0.32
2018-06-03 20:15:00,28.4,64.562304,846,11.4,147,8.8,0.32
2018-06-03 20:30:00,28.5,64.845472,836,11.4,148,8.8,0.29
2018-06-03 20:45:00,28.6,64.845472,843,11.5,149,8.8,0.27
2018-06-03 21:00:00,28.8,64.562304,846,11.5,150,8.8,0.23
2018-06-03 21:15:00,28.8,63.995968,845,11.5,150,8.8,0.27
2018-06-03 21:30:00,28.9,63.7128,839,11.5,151,8.8,0.27
2018-06-03 21:45:00,29,63.7128,846,11.5,150,8.8,0.29
2018-06-03 22:00:00,29,63.995968,842,11.5,150,8.8,0.29
2018-06-03 22:15:00,29,63.7128,841,11.5,150,8.8,0.27
2018-06-03 22:30:00,29.1,63.7128,836,11.4,150,8.8,0.27
2018-06-03 22:45:00,29.1,63.146464,846,11.4,149,8.8,0.27
2018-06-03 23:00:00,29.1,63.7128,841,11.3,148,8.8,0.27
2018-06-03 23:15:00,29,63.146464,838,11.3,147,8.8,0.29
2018-06-03 23:30:00,29,63.146464,836,11.2,146,8.8,0.29
2018-06-03 23:45:00,29,62.29696,839,11.1,145,8.8,0.27
2018-06-04 00:00:00,28.9,62.29696,836,11,143,8.8,0.29
2018-06-04 00:15:00,28.8,62.013792,837,10.8,141,8.8,0.29
2018-06-04 00:30:00,28.8,62.29696,840,10.7,139,8.8,0.27
2018-06-04 00:45:00,28.7,62.013792,835,10.5,137,8.8,0.27
2018-06-04 01:00:00,28.6,61.447456,835,10.4,135,8.8,0.27
2018-06-04 01:15:00,28.6,61.164288,836,10.2,132,8.8,0.23
2018-06-04 01:30:00,28.5,61.164288,835,10,130,8.8,0.27
2018-06-04 01:45:00,28.4,61.164288,834,9.8,127,8.8,0.23
2018-06-04 02:00:00,28.2,60.597952,837,9.7,124,8.8,0.29
2018-06-04 02:15:00,28.2,61.164288,838,9.5,122,8.8,0.29
2018-06-04 02:30:00,28,60.597952,839,9.3,119,8.8,0.27
2018-06-04 02:45:00,27.9,60.314784,840,9.2,117,8.8,0.29
2018-06-04 03:00:00,27.8,60.314784,836,9,115,8.8,0.29
2018-06-04 03:15:00,27.7,60.314784,839,8.8,113,8.8,0.23
2018-06-04 03:30:00,27.6,60.314784,838,8.7,111,8.8,0.23
2018-06-04 03:45:00,27.5,59.748448,841,8.6,109,8.8,0.23
2018-06-04 04:00:00,27.4,59.748448,842,8.5,108,8.8,0.29
2018-06-04 04:15:00,27.4,59.748448,838,8.3,106,8.8,0.29
2018-06-04 04:30:00,27.3,59.46528,842,8.2,104,8.8,0.23
2018-06-04 04:45:00,27.2,59.46528,841,8.1,103,8.7,0.27
2018-06-04 05:00:00,27.1,59.46528,841,8,102,8.7,0.27
2018-06-04 05:15:00,27,59.182112,844,7.9,100,8.7,0.29
2018-06-04 05:30:00,27,59.182112,844,7.9,99,8.7,0.2
2018-06-04 05:45:00,26.9,59.182112,847,7.8,98,8.7,0.27
2018-06-04 06:00:00,26.8,59.182112,849,7.7,97,8.7,0.27
2018-06-04 06:15:00,26.7,59.182112,846,7.7,96,8.7,0.27
2018-06-04 06:30:00,26.6,59.182112,848,7.6,96,8.7,0.27
2018-06-04 06:45:00,26.6,59.182112,850,7.6,95,8.7,0.29
2018-06-04 07:00:00,26.5,59.182112,846,7.5,94,8.7,0.23
2018-06-04 07:15:00,26.4,59.182112,849,7.5,93,8.7,0.27
2018-06-04 07:30:00,26.4,59.182112,847,7.4,93,8.7,0.23
2018-06-04 07:45:00,26.3,59.182112,850,7.4,92,8.7,0.29
2018-06-04 08:00:00,26.2,59.182112,850,7.4,91,8.7,0.27
2018-06-04 08:15:00,26.1,59.182112,850,7.3,91,8.6,0.29
2018-06-04 08:30:00,26,59.46528,851,7.3,90,8.6,0.27
2018-06-04 08:45:00,25.9,59.46528,848,7.3,90,8.6,0.27
2018-06-04 09:00:00,25.9,59.748448,847,7.2,89,8.6,0.29
2018-06-04 09:15:00,25.8,59.46528,847,7.2,89,8.6,0.27
2018-06-04 09:30:00,25.7,59.748448,847,7.2,89,8.6,0.23
2018-06-04 09:45:00,25.6,60.314784,846,7.2,88,8.6,0.27
2018-06-04 10:00:00,25.6,59.748448,848,7.1,88,8.6,0.2
2018-06-04 10:15:00,25.5,60.597952,848,7.1,87,8.6,0.29
2018-06-04 10:30:00,25.4,60.597952,845,7.1,87,8.6,0.27
2018-06-04 10:45:00,25.3,61.164288,847,7.1,87,8.6,0.27
2018-06-04 11:00:00,25.3,61.447456,846,7.1,86,8.6,0.27
2018-06-04 11:15:00,25.2,61.447456,844,7,86,8.6,0.2
2018-06-04 11:30:00,25.1,62.013792,844,7,86,8.5,0.23
2018-06-04 11:45:00,25,62.29696,841,7,86,8.5,0.2
2018-06-04 12:00:00,24.9,62.863296,839,7,85,8.5,0.23
2018-06-04 12:15:00,24.8,63.146464,840,7.1,86,8.5,0.23
2018-06-04 12:30:00,24.8,63.146464,838,7.1,86,8.5,0.23
2018-06-04 12:45:00,24.7,63.7128,838,7.1,86,8.5,0.29
2018-06-04 13:00:00,24.7,63.995968,838,7.2,87,8.5,0.2
2018-06-04 13:15:00,24.6,64.845472,835,7.3,88,8.5,0.2
2018-06-04 13:30:00,24.6,64.845472,836,7.3,89,8.5,0.2
2018-06-04 13:45:00,24.5,65.694976,830,7.4,90,8.5,0.27
2018-06-04 14:00:00,24.4,66.261312,829,7.5,91,8.5,0.2
2018-06-04 14:15:00,24.4,66.261312,827,7.6,92,8.5,0.23
2018-06-04 14:30:00,24.4,66.261312,828,7.7,93,8.5,0.2
2018-06-04 14:45:00,24.3,67.110816,826,7.9,94,8.5,0.2
2018-06-04 15:00:00,24.3,67.110816,826,7.9,95,8.5,0.23
2018-06-04 15:15:00,24.3,67.393984,823,8,96,8.5,0.2
2018-06-04 15:30:00,24.3,67.96032,825,8.1,97,8.5,0.27
2018-06-04 15:45:00,24.3,68.243488,821,8.2,98,8.5,0.27
2018-06-04 16:00:00,24.3,68.243488,821,8.3,100,8.5,0.23
2018-06-04 16:15:00,24.3,68.809824,820,8.4,101,8.5,0.2
2018-06-04 16:30:00,24.3,68.809824,818,8.5,103,8.5,0.2
2018-06-04 16:45:00,24.4,68.809824,817,8.7,105,8.5,0.23
2018-06-04 17:00:00,24.5,69.659328,817,8.8,107,8.5,0.23
2018-06-04 17:15:00,24.6,69.659328,816,9,108,8.5,0.23
2018-06-04 17:30:00,24.6,69.092992,814,9.1,110,8.6,0.2
2018-06-04 17:45:00,24.6,69.659328,813,9.1,111,8.6,0.2
2018-06-04 18:00:00,24.6,69.942496,811,9.2,112,8.6,0.27
2018-06-04 18:15:00,24.7,69.942496,811,9.3,113,8.6,0.27
2018-06-04 18:30:00,24.8,69.942496,811,9.4,114,8.6,0.27
2018-06-04 18:45:00,24.8,69.942496,809,9.5,115,8.6,0.27
2018-06-04 19:00:00,24.9,70.508832,810,9.6,117,8.6,0.23
2018-06-04 19:15:00,25,69.942496,809,9.7,119,8.6,0.27
2018-06-04 19:30:00,25.2,71.075168,808,9.9,121,8.6,0.23
2018-06-04 19:45:00,25.4,70.508832,809,10,123,8.7,0.27
2018-06-04 20:00:00,25.5,70.508832,809,10.1,124,8.7,0.27
2018-06-04 20:15:00,25.7,69.942496,809,10.2,126,8.7,0.29
2018-06-04 20:30:00,25.8,69.942496,810,10.3,127,8.7,0.27
2018-06-04 20:45:00,25.9,69.942496,812,10.3,128,8.7,0.29
2018-06-04 21:00:00,26,70.508832,811,10.4,129,8.7,0.27
2018-06-04 21:15:00,26,69.942496,812,10.4,129,8.7,0.23
2018-06-04 21:30:00,26.1,69.942496,815,10.4,129,8.7,0.27
2018-06-04 21:45:00,26.3,69.942496,816,10.4,130,8.7,0.27
2018-06-04 22:00:00,26.4,69.942496,817,10.4,130,8.7,0.29
2018-06-04 22:15:00,26.6,69.659328,818,10.4,131,8.8,0.23
2018-06-04 22:30:00,26.7,69.092992,820,10.4,131,8.8,0.27
2018-06-04 22:45:00,26.8,69.092992,822,10.4,131,8.8,0.27
2018-06-04 23:00:00,26.8,68.809824,824,10.4,131,8.8,0.27
2018-06-04 23:15:00,27,68.809824,825,10.4,132,8.8,0.27
2018-06-04 23:30:00,27,68.809824,828,10.4,131,8.8,0.23
2018-06-04 23:45:00,27,67.96032,828,10.3,131,8.8,0.29
2018-06-05 00:00:00,27,67.96032,829,10.3,130,8.8,0.27
2018-06-05 00:15:00,27,67.96032,829,10.2,129,8.8,0.27
2018-06-05 00:30:00,27,67.110816,832,10.1,128,8.8,0.23
2018-06-05 00:45:00,27,67.110816,834,10,126,8.8,0.23
2018-06-05 01:00:00,27,66.54448,835,9.9,124,8.8,0.29
2018-06-05 01:15:00,26.9,66.261312,836,9.7,122,8.8,0.29
2018-06-05 01:30:00,26.9,66.261312,841,9.6,120,8.8,0.23
2018-06-05 01:45:00,26.9,66.261312,843,9.4,119,8.8,0.23
2018-06-05 02:00:00,26.9,65.411808,844,9.3,117,8.7,0.27
2018-06-05 02:15:00,26.8,64.845472,845,9.1,115,8.7,0.27
2018-06-05 02:30:00,26.8,64.845472,846,9,113,8.7,0.27
2018-06-05 02:45:00,26.7,64.562304,847,8.9,111,8.7,0.27
2018-06-05 03:00:00,26.6,63.995968,848,8.7,109,8.7,0.27
2018-06-05 03:15:00,26.6,63.995968,849,8.6,108,8.7,0.29
2018-06-05 03:30:00,26.5,63.7128,850,8.5,106,8.7,0.2
2018-06-05 03:45:00,26.4,63.146464,852,8.4,105,8.7,0.29
2018-06-05 04:00:00,26.3,63.146464,853,8.3,104,8.7,0.27
2018-06-05 04:15:00,26.2,62.863296,854,8.2,102,8.7,0.23
2018-06-05 04:30:00,26.1,62.863296,855,8.1,101,8.7,0.23
2018-06-05 04:45:00,26,62.29696,857,8.1,100,8.7,0.23
2018-06-05 05:00:00,26,62.29696,857,8,99,8.7,0.29
2018-06-05 05:15:00,25.9,62.29696,858,7.9,98,8.7,0.23
2018-06-05 05:30:00,25.8,62.013792,859,7.9,97,8.6,0.27
2018-06-05 05:45:00,25.7,62.013792,860,7.8,96,8.6,0.23
2018-06-05 06:00:00,25.6,62.013792,861,7.8,96,8.6,0.23
2018-06-05 06:15:00,25.6,61.447456,861,7.7,95,8.6,0.27
2018-06-05 06:30:00,25.5,61.447456,863,7.7,94,8.6,0.27
2018-06-05 06:45:00,25.4,61.447456,864,7.6,94,8.6,0.23
2018-06-05 07:00:00,25.3,61.447456,865,7.6,93,8.6,0.2
2018-06-05 07:15:00,25.2,61.164288,865,7.5,92,8.6,0.23
2018-06-05 07:30:00,25.2,61.164288,866,7.5,91,8.6,0.29
2018-06-05 07:45:00,25.1,61.164288,866,7.5,91,8.6,0.23
2018-06-05 08:00:00,25,61.164288,867,7.4,91,8.6,0.2
2018-06-05 08:15:00,24.9,61.164288,867,7.4,90,8.6,0.27
2018-06-05 08:30:00,24.8,61.164288,868,7.4,89,8.6,0.27
2018-06-05 08:45:00,24.8,60.597952,868,7.3,89,8.6,0.27
2018-06-05 09:00:00,24.7,60.597952,869,7.3,89,8.6,0.23
2018-06-05 09:15:00,24.6,60.597952,869,7.3,88,8.6,0.2
2018-06-05 09:30:00,24.6,60.314784,870,7.3,88,8.6,0.2
2018-06-05 09:45:00,24.5,60.597952,869,7.2,87,8.6,0.27
2018-06-05 10:00:00,24.4,60.314784,870,7.2,87,8.6,0.27
2018-06-05 10:15:00,24.4,60.314784,870,7.2,87,8.6,0.27
2018-06-05 10:30:00,24.3,60.314784,870,7.2,86,8.5,0.2
2018-06-05 10:45:00,24.2,59.748448,869,7.2,86,8.5,0.23
2018-06-05 11:00:00,24.2,59.748448,869,7.1,86,8.5,0.27
2018-06-05 11:15:00,24.1,59.46528,869,7.1,85,8.5,0.2
2018-06-05 11:30:00,24,59.46528,866,7.1,85,8.5,0.2
2018-06-05 11:45:00,23.9,59.182112,866,7.1,85,8.5,0.18
2018-06-05 12:00:00,23.9,58.615776,866,7.2,86,8.5,0.23
2018-06-05 12:15:00,23.8,58.615776,863,7.2,86,8.5,0.23
2018-06-05 12:30:00,23.8,58.615776,860,7.3,87,8.5,0.23
2018-06-05 12:45:00,23.8,58.332608,858,7.4,88,8.5,0.27
2018-06-05 13:00:00,23.8,58.332608,857,7.5,90,8.5,0.2
2018-06-05 13:15:00,23.8,57.766272,854,7.7,91,8.5,0.2
2018-06-05 13:30:00,23.8,58.332608,854,7.8,93,8.5,0.23
2018-06-05 13:45:00,23.8,57.766272,853,8,95,8.5,0.2
2018-06-05 14:00:00,23.9,57.483104,850,8.1,97,8.6,0.27
2018-06-05 14:15:00,NA,57.483104,NA,NA,NA,NA,NA
2018-06-05 14:30:00,NA,56.916768,NA,NA,NA,NA,NA
2018-06-05 14:45:00,24.2,56.916768,844,8.7,105,8.6,0.23
2018-06-05 15:00:00,24.3,56.6336,842,8.9,107,8.6,0.2
2018-06-05 15:15:00,24.4,56.6336,842,9.1,110,8.6,0.27
2018-06-05 15:30:00,24.6,56.350432,841,9.3,112,8.6,0.2
2018-06-05 15:45:00,24.7,55.784096,838,9.5,115,8.6,0.27
2018-06-05 16:00:00,24.9,55.784096,838,9.7,118,8.6,0.23
2018-06-05 16:15:00,25.1,55.500928,835,9.9,121,8.7,0.23
2018-06-05 16:30:00,25.3,55.21776,834,10.1,124,8.7,0.2
2018-06-05 16:45:00,25.5,55.21776,832,10.3,127,8.7,0.2
2018-06-05 17:00:00,25.7,54.651424,831,10.5,130,8.7,0.23
2018-06-05 17:15:00,25.9,54.368256,829,10.7,133,8.7,0.27
2018-06-05 17:30:00,26.1,54.368256,828,10.9,136,8.7,0.23
2018-06-05 17:45:00,26.3,53.80192,825,11.1,139,8.8,0.23
2018-06-05 18:00:00,26.5,53.80192,821,11.2,141,8.8,0.27
2018-06-05 18:15:00,26.7,53.518752,822,11.4,144,8.8,0.23
2018-06-05 18:30:00,27,53.235584,819,11.6,147,8.8,0.23
2018-06-05 18:45:00,27.2,52.669248,820,11.8,150,8.8,0.23
2018-06-05 19:00:00,27.4,53.235584,815,11.9,152,8.8,0.29
2018-06-05 19:15:00,27.6,52.38608,814,12.1,155,8.8,0.27
2018-06-05 19:30:00,27.8,52.38608,812,12.3,158,8.8,0.29
2018-06-05 19:45:00,28,52.102912,812,12.4,160,8.9,0.27
2018-06-05 20:00:00,28.2,51.536576,809,12.5,161,8.9,0.23
2018-06-05 20:15:00,28.4,51.536576,808,12.6,163,8.9,0.23
2018-06-05 20:30:00,28.6,51.536576,807,12.7,166,8.9,0.27
2018-06-05 20:45:00,28.8,51.253408,805,12.8,167,8.9,0.23
2018-06-05 21:00:00,29,51.253408,804,12.9,169,8.9,0.27
2018-06-05 21:15:00,29.1,50.97024,800,13,170,8.9,0.27
2018-06-05 21:30:00,29.3,50.403904,800,13,172,8.9,0.27
2018-06-05 21:45:00,29.4,50.403904,797,13.1,173,8.9,0.23
2018-06-05 22:00:00,29.6,50.120736,NA,13.1,174,9,0.23
2018-06-05 22:15:00,29.7,49.837568,NA,13.1,174,9,0.27
2018-06-05 22:30:00,29.7,49.837568,NA,13.1,174,9,0.32
2018-06-05 22:45:00,29.8,49.837568,NA,13.1,173,9,0.29
2018-06-05 23:00:00,29.8,48.988064,NA,13.1,173,9,0.32
2018-06-05 23:15:00,29.9,48.988064,NA,13,173,9,0.23
2018-06-05 23:30:00,29.9,48.988064,NA,12.9,172,9,0.29
2018-06-05 23:45:00,29.9,48.421728,797,12.8,171,9,0.29
2018-06-06 00:00:00,29.9,48.421728,797,12.7,169,9,0.29
2018-06-06 00:15:00,29.8,47.855392,795,12.6,167,9,0.23
2018-06-06 00:30:00,29.8,47.855392,794,12.5,165,9,0.29
2018-06-06 00:45:00,29.7,47.572224,793,12.3,163,9,0.23
2018-06-06 01:00:00,29.6,47.572224,793,12.1,160,9,0.29
2018-06-06 01:15:00,29.5,47.289056,793,11.9,157,9,0.23
2018-06-06 01:30:00,29.4,47.289056,791,11.7,154,9,0.29
2018-06-06 01:45:00,29.3,47.005888,789,11.5,151,9,0.23
2018-06-06 02:00:00,29.2,47.005888,790,11.2,147,9,0.23
2018-06-06 02:15:00,29.1,47.005888,787,11,144,8.9,0.23
2018-06-06 02:30:00,29,46.439552,790,10.8,141,8.9,0.27
2018-06-06 02:45:00,28.9,46.439552,787,10.5,138,8.9,0.27
2018-06-06 03:00:00,28.7,46.156384,786,10.3,134,8.9,0.23
2018-06-06 03:15:00,28.6,46.156384,787,10.1,131,8.9,0.27
2018-06-06 03:30:00,28.5,45.873216,785,9.9,128,8.9,0.23
2018-06-06 03:45:00,28.4,46.156384,786,9.7,125,8.9,0.23
2018-06-06 04:00:00,28.3,45.873216,786,9.5,123,8.9,0.27
2018-06-06 04:15:00,28.2,45.873216,782,9.4,121,8.9,0.23
2018-06-06 04:30:00,28.1,45.873216,781,9.2,118,8.8,0.27
2018-06-06 04:45:00,28,46.156384,786,9.1,116,8.8,0.29
2018-06-06 05:00:00,27.9,45.873216,781,8.9,114,8.8,0.29
2018-06-06 05:15:00,27.8,46.156384,782,8.7,112,8.8,0.23
2018-06-06 05:30:00,27.7,46.156384,781,8.6,110,8.8,0.23
2018-06-06 05:45:00,27.6,46.156384,781,8.5,108,8.8,0.23
2018-06-06 06:00:00,27.5,46.156384,794,8.4,106,8.8,0.23
2018-06-06 06:15:00,27.4,46.439552,794,8.2,105,8.8,0.2
2018-06-06 06:30:00,27.4,46.439552,795,8.1,103,8.8,0.2
2018-06-06 06:45:00,27.3,47.005888,795,8,102,8.8,0.27
2018-06-06 07:00:00,27.2,47.005888,795,7.9,100,8.7,0.23
2018-06-06 07:15:00,27.1,47.005888,796,7.8,99,8.7,0.27
2018-06-06 07:30:00,27.1,47.005888,796,7.7,98,8.7,0.2
2018-06-06 07:45:00,27,47.289056,797,7.7,97,8.7,0.23
2018-06-06 08:00:00,27,47.289056,798,7.6,96,8.7,0.2
2018-06-06 08:15:00,26.9,47.572224,800,7.5,95,8.7,0.2
2018-06-06 08:30:00,26.8,47.572224,801,7.4,94,8.7,0.27
2018-06-06 08:45:00,26.8,47.572224,801,7.4,93,8.7,0.27
2018-06-06 09:00:00,26.8,47.572224,801,7.3,92,8.7,0.23
2018-06-06 09:15:00,26.7,47.855392,802,7.3,91,8.7,0.27
2018-06-06 09:30:00,26.7,47.572224,802,7.2,91,8.7,0.27
2018-06-06 09:45:00,26.6,47.855392,804,7.2,90,8.7,0.2
2018-06-06 10:00:00,26.6,47.855392,804,7.1,89,8.6,0.23
2018-06-06 10:15:00,26.6,47.855392,804,7.1,88,8.6,0.27
2018-06-06 10:30:00,26.5,47.572224,805,7,88,8.6,0.2
2018-06-06 10:45:00,26.5,47.855392,807,7,87,8.6,0.23
2018-06-06 11:00:00,26.4,47.572224,806,7,87,8.6,0.27
2018-06-06 11:15:00,26.4,47.572224,806,6.9,87,8.6,0.23
2018-06-06 11:30:00,26.3,47.572224,806,6.9,86,8.6,0.27
2018-06-06 11:45:00,26.3,47.572224,808,6.9,86,8.6,0.23
2018-06-06 12:00:00,26.2,47.572224,808,6.9,87,8.6,0.27
2018-06-06 12:15:00,26.2,47.572224,808,7,87,8.6,0.23
2018-06-06 12:30:00,26.2,47.572224,808,7.1,88,8.6,0.27
2018-06-06 12:45:00,26.1,47.572224,809,7.1,89,8.6,0.2
2018-06-06 13:00:00,26.1,47.289056,810,7.2,90,8.6,0.23
2018-06-06 13:15:00,26.1,47.289056,808,7.4,92,8.6,0.23
2018-06-06 13:30:00,26.2,47.289056,808,7.6,94,8.6,0.23
2018-06-06 13:45:00,26.2,47.289056,808,7.7,97,8.6,0.23
2018-06-06 14:00:00,26.2,47.289056,806,7.9,99,8.6,0.23
2018-06-06 14:15:00,26.3,47.005888,806,8.1,102,8.6,0.23
2018-06-06 14:30:00,26.4,47.005888,806,8.3,104,8.6,0.27
2018-06-06 14:45:00,26.5,47.289056,805,8.6,107,8.7,0.27
2018-06-06 15:00:00,26.6,47.005888,804,8.8,110,8.7,0.27
2018-06-06 15:15:00,26.7,47.005888,803,9,113,8.7,0.2
2018-06-06 15:30:00,26.8,46.439552,803,9.2,116,8.7,0.23
2018-06-06 15:45:00,27,47.005888,802,9.4,119,8.7,0.2
2018-06-06 16:00:00,27.1,47.005888,801,9.6,122,8.7,0.2
2018-06-06 16:15:00,27.3,47.005888,801,9.8,125,8.7,0.23
2018-06-06 16:30:00,27.5,47.005888,800,10,127,8.8,0.2
2018-06-06 16:45:00,27.6,46.439552,800,10.1,129,8.8,0.27
2018-06-06 17:00:00,27.7,46.439552,799,10.2,131,8.8,0.29
2018-06-06 17:15:00,28,46.439552,798,10.4,134,8.8,0.27
2018-06-06 17:30:00,28.2,46.439552,798,10.6,138,8.8,0.23
2018-06-06 17:45:00,28.4,46.439552,798,10.8,140,8.8,0.29
2018-06-06 18:00:00,28.6,46.439552,796,10.9,142,8.8,0.27
2018-06-06 18:15:00,28.8,46.439552,797,11.1,145,8.8,0.23
2018-06-06 18:30:00,29,46.156384,794,11.2,147,8.8,0.23
2018-06-06 18:45:00,29,46.156384,793,11.2,147,8.8,0.23
2018-06-06 19:00:00,29.2,46.156384,791,11.3,149,8.8,0.32
2018-06-06 19:15:00,29.5,46.156384,791,11.5,152,8.9,0.29
2018-06-06 19:30:00,29.8,46.156384,791,11.7,155,8.9,0.29
2018-06-06 19:45:00,30.1,46.156384,790,11.8,157,8.9,0.23
2018-06-06 20:00:00,30.2,45.873216,788,11.8,159,8.9,0.23
2018-06-06 20:15:00,30.4,46.156384,787,11.9,160,8.9,0.23
2018-06-06 20:30:00,30.5,45.873216,785,12,161,8.9,0.23
2018-06-06 20:45:00,30.7,45.873216,784,12,162,8.9,0.29
2018-06-06 21:00:00,30.9,45.590048,NA,12.1,164,8.9,0.29
2018-06-06 21:15:00,30.9,45.873216,NA,12.1,164,8.9,0.29
2018-06-06 21:30:00,31,45.590048,NA,12.1,165,8.9,0.29
2018-06-06 21:45:00,31.1,45.590048,NA,12.1,165,8.9,0.2
2018-06-06 22:00:00,31.2,45.590048,NA,12.1,165,8.9,0.27
2018-06-06 22:15:00,31.2,45.023712,NA,12.1,165,8.9,0.32
2018-06-06 22:30:00,31.3,44.740544,NA,12.1,165,8.9,0.29
2018-06-06 22:45:00,31.3,44.740544,NA,12.1,165,8.9,0.23
2018-06-06 23:00:00,31.4,44.457376,784,12,164,8.9,0.23
2018-06-06 23:15:00,31.4,44.457376,783,12,164,8.9,0.29
2018-06-06 23:30:00,31.4,44.457376,780,11.9,162,8.9,0.23
2018-06-06 23:45:00,31.3,44.457376,783,11.8,161,8.9,0.23
2018-06-07 00:00:00,31.2,44.174208,780,11.7,159,8.9,0.27
2018-06-07 00:15:00,31.1,44.174208,780,11.6,158,8.9,0.23
2018-06-07 00:30:00,31,43.89104,778,11.5,156,8.9,0.2
2018-06-07 00:45:00,31,43.89104,779,11.4,154,8.9,0.29
2018-06-07 01:00:00,30.9,43.89104,777,11.2,152,8.9,0.29
2018-06-07 01:15:00,30.8,43.89104,777,11,149,8.9,0.29
2018-06-07 01:30:00,30.7,43.324704,776,10.8,146,8.9,0.27
2018-06-07 01:45:00,30.6,43.324704,774,10.6,143,8.9,0.23
2018-06-07 02:00:00,30.5,43.041536,777,10.4,140,8.9,0.23
2018-06-07 02:15:00,30.3,43.041536,776,10.2,137,8.9,0.23
2018-06-07 02:30:00,30.2,43.041536,775,10,134,8.9,0.2
2018-06-07 02:45:00,30,42.758368,774,9.8,131,8.9,0.27
2018-06-07 03:00:00,29.9,42.758368,773,9.6,128,8.9,0.29
2018-06-07 03:15:00,29.8,42.758368,772,9.4,125,8.9,0.23
2018-06-07 03:30:00,29.6,42.758368,772,9.2,122,8.9,0.2
2018-06-07 03:45:00,29.5,42.4752,772,9.1,120,8.8,0.23
2018-06-07 04:00:00,29.4,42.4752,772,8.9,117,8.8,0.23
2018-06-07 04:15:00,29.3,42.4752,772,8.8,115,8.8,0.23
2018-06-07 04:30:00,29.1,42.4752,771,8.6,113,8.8,0.23
2018-06-07 04:45:00,29,42.192032,771,8.5,111,8.8,0.23
2018-06-07 05:00:00,28.9,42.4752,771,8.4,110,8.8,0.27
2018-06-07 05:15:00,28.8,42.192032,771,8.3,108,8.8,0.23
2018-06-07 05:30:00,28.7,42.4752,773,8.1,106,8.8,0.23
2018-06-07 05:45:00,28.5,42.192032,773,8,104,8.8,0.2
2018-06-07 06:00:00,28.4,42.192032,773,7.9,102,8.7,0.18
2018-06-07 06:15:00,28.2,42.192032,772,7.8,101,8.7,0.23
2018-06-07 06:30:00,28,41.625696,772,7.7,100,8.7,0.2
2018-06-07 06:45:00,27.9,41.625696,772,7.7,98,8.7,0.27
2018-06-07 07:00:00,27.7,41.625696,771,7.6,97,8.7,0.23
2018-06-07 07:15:00,27.6,41.342528,771,7.5,96,8.7,0.2
2018-06-07 07:30:00,27.4,41.342528,771,7.4,95,8.7,0.23
2018-06-07 07:45:00,27.3,41.625696,770,7.4,94,8.7,0.2
2018-06-07 08:00:00,27.2,41.342528,770,7.3,93,8.7,0.2
2018-06-07 08:15:00,27.1,41.342528,769,7.3,92,8.6,0.18
2018-06-07 08:30:00,27,41.05936,769,7.2,91,8.6,0.23
