DateTime,tz_cd,GageHeight_ft
3/8/2018 23:30,CST,4.73
3/8/2018 23:45,CST,4.73
3/9/2018 0:00,CST,4.72
3/9/2018 0:15,CST,4.72
3/9/2018 0:30,CST,4.72
3/9/2018 0:45,CST,4.72
3/9/2018 1:00,CST,4.71
3/9/2018 1:15,CST,4.71
3/9/2018 1:30,CST,4.71
3/9/2018 1:45,CST,4.7
3/9/2018 2:00,CST,4.71
3/9/2018 2:15,CST,4.7
3/9/2018 2:30,CST,4.7
3/9/2018 2:45,CST,4.7
3/9/2018 3:00,CST,4.69
3/9/2018 3:15,CST,4.69
3/9/2018 3:30,CST,4.69
3/9/2018 3:45,CST,4.69
3/9/2018 4:00,CST,4.68
3/9/2018 4:15,CST,4.68
3/9/2018 4:30,CST,4.68
3/9/2018 4:45,CST,4.67
3/9/2018 5:00,CST,4.67
3/9/2018 5:15,CST,4.67
3/9/2018 5:30,CST,4.67
3/9/2018 5:45,CST,4.67
3/9/2018 6:00,CST,4.67
3/9/2018 6:15,CST,4.67
3/9/2018 6:30,CST,4.67
3/9/2018 6:45,CST,4.67
3/9/2018 7:00,CST,4.66
3/9/2018 7:15,CST,4.67
3/9/2018 7:30,CST,4.67
3/9/2018 7:45,CST,4.67
3/9/2018 8:00,CST,4.67
3/9/2018 8:15,CST,4.67
3/9/2018 8:30,CST,4.67
3/9/2018 8:45,CST,4.67
3/9/2018 9:00,CST,4.67
3/9/2018 9:15,CST,4.67
3/9/2018 9:30,CST,4.67
3/9/2018 9:45,CST,4.67
3/9/2018 10:00,CST,4.67
3/9/2018 10:15,CST,4.68
3/9/2018 10:30,CST,4.68
3/9/2018 10:45,CST,4.68
3/9/2018 11:00,CST,4.68
3/9/2018 11:15,CST,4.68
3/9/2018 11:30,CST,4.68
3/9/2018 11:45,CST,4.69
3/9/2018 12:00,CST,4.69
3/9/2018 12:15,CST,4.69
3/9/2018 12:30,CST,4.68
3/9/2018 12:45,CST,4.68
3/9/2018 13:00,CST,4.68
3/9/2018 13:15,CST,4.68
3/9/2018 13:30,CST,4.68
3/9/2018 13:45,CST,4.68
3/9/2018 14:00,CST,4.68
3/9/2018 14:15,CST,4.68
3/9/2018 14:30,CST,4.68
3/9/2018 15:00,CST,4.68
3/9/2018 15:45,CST,4.68
3/9/2018 16:00,CST,4.68
3/9/2018 16:15,CST,4.68
3/9/2018 16:30,CST,4.67
3/9/2018 16:45,CST,4.68
3/9/2018 17:00,CST,4.68
3/9/2018 17:15,CST,4.69
3/9/2018 17:30,CST,4.67
3/9/2018 17:45,CST,4.68
3/9/2018 18:00,CST,4.69
3/9/2018 18:15,CST,4.69
3/9/2018 22:30,CST,4.62
3/9/2018 22:45,CST,4.62
3/9/2018 23:00,CST,4.61
3/9/2018 23:15,CST,4.61
3/9/2018 23:30,CST,4.6
3/9/2018 23:45,CST,4.6
3/10/2018 0:00,CST,4.61
3/10/2018 0:15,CST,4.59
3/10/2018 0:30,CST,4.57
3/10/2018 1:00,CST,4.55
3/10/2018 1:30,CST,4.56
3/10/2018 1:45,CST,4.55
3/10/2018 2:00,CST,4.55
3/10/2018 2:15,CST,4.54
3/10/2018 2:30,CST,4.54
3/10/2018 2:45,CST,4.53
3/10/2018 3:00,CST,4.52
3/10/2018 3:15,CST,4.53
3/10/2018 3:30,CST,4.51
3/10/2018 3:45,CST,4.52
3/10/2018 4:00,CST,4.52
3/10/2018 4:15,CST,4.51
3/10/2018 4:30,CST,4.5
3/10/2018 4:45,CST,4.51
3/10/2018 5:00,CST,4.51
3/10/2018 5:15,CST,4.5
3/10/2018 5:30,CST,4.5
3/10/2018 5:45,CST,4.5
3/10/2018 6:15,CST,4.49
3/10/2018 6:30,CST,4.49
3/10/2018 6:45,CST,4.48
3/10/2018 7:00,CST,4.47
3/10/2018 7:15,CST,4.47
3/10/2018 7:30,CST,4.47
3/10/2018 7:45,CST,4.46
3/10/2018 8:00,CST,4.44
3/10/2018 8:15,CST,4.44
3/10/2018 8:30,CST,4.44
3/10/2018 12:45,CST,4.43
3/10/2018 13:00,CST,4.43
3/10/2018 13:15,CST,4.43
3/10/2018 13:30,CST,4.43
3/10/2018 13:45,CST,4.43
3/10/2018 14:00,CST,4.44
3/10/2018 14:15,CST,4.43
3/10/2018 14:30,CST,4.44
3/10/2018 14:45,CST,4.43
3/10/2018 15:00,CST,4.43
3/10/2018 15:15,CST,4.43
3/10/2018 15:30,CST,4.43
3/10/2018 15:45,CST,4.43
3/10/2018 16:00,CST,4.43
3/10/2018 16:15,CST,4.43
3/10/2018 16:30,CST,4.43
3/10/2018 16:45,CST,4.43
3/10/2018 17:00,CST,4.43
3/10/2018 17:15,CST,4.43
3/10/2018 17:30,CST,4.43
3/10/2018 17:45,CST,4.43
3/10/2018 18:00,CST,4.42
3/10/2018 18:15,CST,4.43
3/10/2018 18:30,CST,4.42
3/10/2018 18:45,CST,4.42
3/10/2018 19:00,CST,4.42
3/10/2018 19:15,CST,4.42
3/10/2018 19:30,CST,4.42
3/10/2018 19:45,CST,4.42
3/10/2018 20:00,CST,4.42
3/10/2018 20:15,CST,4.42
3/10/2018 20:30,CST,4.42
3/10/2018 20:45,CST,4.41
3/10/2018 21:00,CST,4.41
3/10/2018 21:15,CST,4.41
3/10/2018 21:30,CST,4.41
3/10/2018 21:45,CST,4.42
3/10/2018 22:00,CST,4.41
3/10/2018 22:15,CST,4.41
3/10/2018 22:30,CST,4.41
3/10/2018 22:45,CST,4.41
3/10/2018 23:00,CST,4.41
3/10/2018 23:15,CST,4.41
3/10/2018 23:30,CST,4.41
3/10/2018 23:45,CST,4.4
3/11/2018 0:00,CST,4.4
3/11/2018 0:15,CST,4.41
3/11/2018 0:30,CST,4.41
3/11/2018 0:45,CST,4.41
3/11/2018 1:00,CST,4.41
3/11/2018 1:15,CST,4.41
3/11/2018 1:30,CST,4.41
3/11/2018 1:45,CST,4.41
3/11/2018 3:00,CDT,4.41
3/11/2018 3:15,CDT,4.41
3/11/2018 3:30,CDT,4.41
3/11/2018 3:45,CDT,4.41
3/11/2018 4:00,CDT,4.41
3/11/2018 4:15,CDT,4.41
3/11/2018 4:30,CDT,4.41
3/11/2018 4:45,CDT,4.41
3/11/2018 5:00,CDT,4.41
3/11/2018 5:15,CDT,4.42
3/11/2018 5:30,CDT,4.42
3/11/2018 5:45,CDT,4.42
3/11/2018 6:00,CDT,4.42
3/11/2018 6:15,CDT,4.42
3/11/2018 6:30,CDT,4.43
3/11/2018 6:45,CDT,4.43
3/11/2018 7:00,CDT,4.43
3/11/2018 7:15,CDT,4.43
3/11/2018 7:30,CDT,4.42
3/11/2018 7:45,CDT,4.42
3/11/2018 8:00,CDT,4.43
3/11/2018 8:15,CDT,4.43
3/11/2018 8:30,CDT,4.43
3/11/2018 8:45,CDT,4.43
3/11/2018 9:00,CDT,4.43
3/11/2018 9:15,CDT,4.43
3/11/2018 9:30,CDT,4.44
3/11/2018 9:45,CDT,4.43
3/11/2018 10:00,CDT,4.43
3/11/2018 10:15,CDT,4.43
3/11/2018 10:30,CDT,4.43
3/11/2018 10:45,CDT,4.43
3/11/2018 11:00,CDT,4.43
3/11/2018 11:15,CDT,4.42
3/11/2018 11:30,CDT,4.44
3/11/2018 11:45,CDT,4.43
3/11/2018 12:00,CDT,4.43
3/11/2018 12:15,CDT,4.43
3/11/2018 12:30,CDT,4.43
3/11/2018 12:45,CDT,4.43
3/11/2018 13:00,CDT,4.43
3/11/2018 13:15,CDT,4.43
3/11/2018 13:30,CDT,4.43
3/11/2018 13:45,CDT,4.44
3/11/2018 14:00,CDT,4.43
3/11/2018 14:15,CDT,4.44
3/11/2018 14:30,CDT,4.44
3/11/2018 14:45,CDT,4.43
3/11/2018 15:00,CDT,4.43
3/11/2018 15:15,CDT,4.43
3/11/2018 15:30,CDT,4.42
3/11/2018 15:45,CDT,4.43
3/11/2018 16:00,CDT,4.42
3/11/2018 16:15,CDT,4.43
3/11/2018 16:30,CDT,4.43
3/11/2018 16:45,CDT,4.43
3/11/2018 17:00,CDT,4.43
3/11/2018 17:15,CDT,4.42
3/11/2018 17:30,CDT,4.43
3/11/2018 17:45,CDT,4.42
3/11/2018 18:00,CDT,4.43
3/11/2018 18:15,CDT,4.43
3/11/2018 18:30,CDT,4.42
3/11/2018 18:45,CDT,4.43
3/11/2018 19:00,CDT,4.42
3/11/2018 19:15,CDT,4.43
3/11/2018 19:30,CDT,4.43
3/11/2018 19:45,CDT,4.43
3/11/2018 20:00,CDT,4.43
3/11/2018 20:15,CDT,4.43
3/11/2018 20:30,CDT,4.42
3/11/2018 20:45,CDT,4.43
3/11/2018 21:00,CDT,4.43
3/11/2018 21:15,CDT,4.42
3/11/2018 21:30,CDT,4.43
3/11/2018 21:45,CDT,4.43
3/11/2018 22:00,CDT,4.43
3/11/2018 22:15,CDT,4.43
3/11/2018 22:30,CDT,4.43
3/11/2018 22:45,CDT,4.43
3/11/2018 23:00,CDT,4.43
3/11/2018 23:15,CDT,4.43
3/11/2018 23:30,CDT,4.43
3/11/2018 23:45,CDT,4.43
3/12/2018 0:00,CDT,4.43
3/12/2018 0:15,CDT,4.43
3/12/2018 0:30,CDT,4.43
3/12/2018 0:45,CDT,4.43
3/12/2018 1:00,CDT,4.43
3/12/2018 1:15,CDT,4.43
3/12/2018 1:30,CDT,4.43
3/12/2018 1:45,CDT,4.43
3/12/2018 2:00,CDT,4.43
3/12/2018 2:15,CDT,4.43
3/12/2018 2:30,CDT,4.43
3/12/2018 2:45,CDT,4.43
3/12/2018 3:00,CDT,4.43
3/12/2018 3:15,CDT,4.43
3/12/2018 3:30,CDT,4.44
3/12/2018 3:45,CDT,4.43
3/12/2018 4:00,CDT,4.44
3/12/2018 4:15,CDT,4.43
3/12/2018 4:30,CDT,4.44
3/12/2018 4:45,CDT,4.43
3/12/2018 5:00,CDT,4.43
3/12/2018 5:15,CDT,4.43
3/12/2018 5:30,CDT,4.43
3/12/2018 5:45,CDT,4.43
3/12/2018 6:00,CDT,4.44
3/12/2018 6:15,CDT,4.43
3/12/2018 6:30,CDT,4.43
3/12/2018 6:45,CDT,4.44
3/12/2018 7:00,CDT,4.44
3/12/2018 7:15,CDT,4.44
3/12/2018 7:30,CDT,4.44
3/12/2018 7:45,CDT,4.44
3/12/2018 8:00,CDT,4.44
3/12/2018 8:15,CDT,4.44
3/12/2018 8:30,CDT,4.45
3/12/2018 8:45,CDT,4.44
3/12/2018 9:00,CDT,4.45
3/12/2018 9:15,CDT,4.45
3/12/2018 9:30,CDT,4.45
3/12/2018 9:45,CDT,4.45
3/12/2018 10:00,CDT,4.45
3/12/2018 10:15,CDT,4.46
3/12/2018 10:30,CDT,4.46
3/12/2018 10:45,CDT,4.46
3/12/2018 11:00,CDT,4.46
3/12/2018 11:15,CDT,4.47
3/12/2018 11:30,CDT,4.47
3/12/2018 11:45,CDT,4.48
3/12/2018 12:00,CDT,4.47
3/12/2018 12:15,CDT,4.48
3/12/2018 12:30,CDT,4.48
3/12/2018 12:45,CDT,4.48
3/12/2018 13:00,CDT,4.49
3/12/2018 13:15,CDT,4.49
3/12/2018 13:30,CDT,4.49
3/12/2018 13:45,CDT,4.49
3/12/2018 14:00,CDT,4.5
3/12/2018 14:15,CDT,4.5
3/12/2018 14:30,CDT,4.5
3/12/2018 14:45,CDT,4.51
3/12/2018 15:00,CDT,4.51
3/12/2018 15:15,CDT,4.51
3/12/2018 15:30,CDT,4.52
3/12/2018 15:45,CDT,4.51
3/12/2018 16:00,CDT,4.51
3/12/2018 16:15,CDT,4.52
3/12/2018 16:30,CDT,4.52
3/12/2018 16:45,CDT,4.52
3/12/2018 17:00,CDT,4.53
3/12/2018 17:15,CDT,4.53
3/12/2018 17:30,CDT,4.53
3/12/2018 17:45,CDT,4.54
3/12/2018 18:00,CDT,4.54
3/12/2018 18:15,CDT,4.55
3/12/2018 18:30,CDT,4.55
3/12/2018 18:45,CDT,4.56
3/12/2018 19:00,CDT,4.57
3/12/2018 19:15,CDT,4.58
3/12/2018 19:30,CDT,4.6
3/12/2018 19:45,CDT,4.6
3/12/2018 20:00,CDT,4.62
3/12/2018 20:15,CDT,4.63
3/12/2018 20:30,CDT,4.64
3/12/2018 20:45,CDT,4.65
3/12/2018 21:00,CDT,4.66
3/12/2018 21:15,CDT,4.67
3/12/2018 21:30,CDT,4.68
3/12/2018 21:45,CDT,4.69
3/12/2018 22:00,CDT,4.7
3/12/2018 22:15,CDT,4.7
3/12/2018 22:30,CDT,4.7
3/12/2018 22:45,CDT,4.71
3/12/2018 23:00,CDT,4.71
3/12/2018 23:15,CDT,4.71
3/12/2018 23:30,CDT,4.71
3/12/2018 23:45,CDT,4.71
3/13/2018 0:00,CDT,4.71
3/13/2018 0:15,CDT,4.7
3/13/2018 0:30,CDT,4.7
3/13/2018 0:45,CDT,4.7
3/13/2018 1:00,CDT,4.7
3/13/2018 1:15,CDT,4.69
3/13/2018 1:30,CDT,4.68
3/13/2018 1:45,CDT,4.67
3/13/2018 2:00,CDT,4.67
3/13/2018 2:15,CDT,4.67
3/13/2018 2:30,CDT,4.66
3/13/2018 2:45,CDT,4.65
3/13/2018 3:00,CDT,4.65
3/13/2018 3:15,CDT,4.64
3/13/2018 3:30,CDT,4.63
3/13/2018 3:45,CDT,4.63
3/13/2018 4:00,CDT,4.63
3/13/2018 4:15,CDT,4.62
3/13/2018 4:30,CDT,4.62
3/13/2018 4:45,CDT,4.61
3/13/2018 5:00,CDT,4.6
3/13/2018 5:15,CDT,4.61
3/13/2018 5:30,CDT,4.6
3/13/2018 5:45,CDT,4.6
3/13/2018 6:00,CDT,4.59
3/13/2018 6:15,CDT,4.59
3/13/2018 6:30,CDT,4.59
3/13/2018 6:45,CDT,4.58
3/13/2018 7:00,CDT,4.58
3/13/2018 7:15,CDT,4.58
3/13/2018 7:30,CDT,4.58
3/13/2018 7:45,CDT,4.57
3/13/2018 8:00,CDT,4.57
3/13/2018 8:15,CDT,4.57
3/13/2018 8:30,CDT,4.57
3/13/2018 8:45,CDT,4.57
3/13/2018 9:00,CDT,4.57
3/13/2018 9:15,CDT,4.57
3/13/2018 9:30,CDT,4.57
3/13/2018 9:45,CDT,4.56
3/13/2018 10:00,CDT,4.56
3/13/2018 10:15,CDT,4.56
3/13/2018 10:30,CDT,4.56
3/13/2018 10:45,CDT,4.56
3/13/2018 11:00,CDT,4.56
3/13/2018 11:15,CDT,4.56
3/13/2018 11:30,CDT,4.56
3/13/2018 11:45,CDT,4.56
3/13/2018 12:00,CDT,4.56
3/13/2018 12:15,CDT,4.55
3/13/2018 12:30,CDT,4.55
3/13/2018 12:45,CDT,4.56
3/13/2018 13:00,CDT,4.56
3/13/2018 13:15,CDT,4.55
3/13/2018 13:30,CDT,4.56
3/13/2018 13:45,CDT,4.56
3/13/2018 14:00,CDT,4.56
3/13/2018 14:15,CDT,4.56
3/13/2018 14:30,CDT,4.56
3/13/2018 14:45,CDT,4.55
3/13/2018 15:00,CDT,4.56
3/13/2018 15:15,CDT,4.55
3/13/2018 15:30,CDT,4.55
3/13/2018 15:45,CDT,4.55
3/13/2018 16:00,CDT,4.55
3/13/2018 16:15,CDT,4.56
3/13/2018 16:30,CDT,4.55
3/13/2018 16:45,CDT,4.56
3/13/2018 17:00,CDT,4.56
3/13/2018 17:15,CDT,4.56
3/13/2018 17:30,CDT,4.56
3/13/2018 17:45,CDT,4.56
3/13/2018 18:00,CDT,4.57
3/13/2018 18:15,CDT,4.55
3/13/2018 18:30,CDT,4.55
3/13/2018 18:45,CDT,4.56
3/13/2018 19:00,CDT,4.55
3/13/2018 19:15,CDT,4.55
3/13/2018 19:30,CDT,4.55
3/13/2018 19:45,CDT,4.55
3/13/2018 20:00,CDT,4.55
3/13/2018 20:15,CDT,4.55
3/13/2018 20:30,CDT,4.55
3/13/2018 20:45,CDT,4.55
3/13/2018 21:00,CDT,4.55
3/13/2018 21:15,CDT,4.55
3/13/2018 21:30,CDT,4.55
3/13/2018 21:45,CDT,4.56
3/13/2018 22:00,CDT,4.55
3/13/2018 22:15,CDT,4.55
3/13/2018 22:30,CDT,4.56
3/13/2018 22:45,CDT,4.55
3/13/2018 23:00,CDT,4.56
3/13/2018 23:15,CDT,4.55
3/13/2018 23:30,CDT,4.55
3/13/2018 23:45,CDT,4.55
3/14/2018 0:00,CDT,4.55
3/14/2018 0:15,CDT,4.55
3/14/2018 0:30,CDT,4.56
3/14/2018 0:45,CDT,4.55
3/14/2018 1:00,CDT,4.56
3/14/2018 1:15,CDT,4.55
3/14/2018 1:30,CDT,4.55
3/14/2018 1:45,CDT,4.55
3/14/2018 2:00,CDT,4.55
3/14/2018 2:15,CDT,4.55
3/14/2018 2:30,CDT,4.55
3/14/2018 2:45,CDT,4.56
3/14/2018 3:00,CDT,4.55
3/14/2018 3:15,CDT,4.55
3/14/2018 3:30,CDT,4.55
3/14/2018 3:45,CDT,4.55
3/14/2018 4:00,CDT,4.55
3/14/2018 4:15,CDT,4.55
3/14/2018 4:30,CDT,4.55
3/14/2018 4:45,CDT,4.55
3/14/2018 5:00,CDT,4.55
3/14/2018 5:15,CDT,4.55
3/14/2018 5:30,CDT,4.55
3/14/2018 5:45,CDT,4.55
3/14/2018 6:00,CDT,4.55
3/14/2018 6:15,CDT,4.55
3/14/2018 6:30,CDT,4.54
3/14/2018 6:45,CDT,4.55
3/14/2018 7:00,CDT,4.55
3/14/2018 7:15,CDT,4.54
3/14/2018 7:30,CDT,4.55
3/14/2018 7:45,CDT,4.54
3/14/2018 8:00,CDT,4.54
3/14/2018 8:15,CDT,4.54
3/14/2018 8:30,CDT,4.55
3/14/2018 8:45,CDT,4.54
3/14/2018 9:00,CDT,4.54
3/14/2018 9:15,CDT,4.54
3/14/2018 9:30,CDT,4.55
3/14/2018 9:45,CDT,4.55
3/14/2018 10:00,CDT,4.55
3/14/2018 10:15,CDT,4.54
3/14/2018 10:30,CDT,4.54
3/14/2018 10:45,CDT,4.55
3/14/2018 11:00,CDT,4.55
3/14/2018 11:15,CDT,4.54
3/14/2018 11:30,CDT,4.54
3/14/2018 11:45,CDT,4.55
3/14/2018 12:00,CDT,4.55
3/14/2018 12:15,CDT,4.54
3/14/2018 12:30,CDT,4.55
3/14/2018 12:45,CDT,4.55
3/14/2018 13:00,CDT,4.55
3/14/2018 13:15,CDT,4.56
3/14/2018 13:30,CDT,4.55
3/14/2018 13:45,CDT,4.55
3/14/2018 14:00,CDT,4.56
3/14/2018 14:15,CDT,4.55
3/14/2018 14:30,CDT,4.55
3/14/2018 14:45,CDT,4.55
3/14/2018 15:00,CDT,4.56
3/14/2018 15:15,CDT,4.55
3/14/2018 15:30,CDT,4.55
3/14/2018 15:45,CDT,4.56
3/14/2018 16:00,CDT,4.55
3/14/2018 16:15,CDT,4.55
3/14/2018 16:30,CDT,4.56
3/14/2018 16:45,CDT,4.56
3/14/2018 17:00,CDT,4.55
3/14/2018 17:15,CDT,4.56
3/14/2018 17:30,CDT,4.56
3/14/2018 17:45,CDT,4.57
3/14/2018 18:00,CDT,4.56
3/14/2018 18:15,CDT,4.56
3/14/2018 18:30,CDT,4.56
3/14/2018 18:45,CDT,4.56
3/14/2018 19:00,CDT,4.56
3/14/2018 19:15,CDT,4.56
3/14/2018 19:30,CDT,4.56
3/14/2018 19:45,CDT,4.56
3/14/2018 20:00,CDT,4.56
3/14/2018 20:15,CDT,4.56
3/14/2018 20:30,CDT,4.56
3/14/2018 20:45,CDT,4.56
3/14/2018 21:00,CDT,4.57
3/14/2018 21:15,CDT,4.56
3/14/2018 21:30,CDT,4.57
3/14/2018 21:45,CDT,4.57
3/14/2018 22:00,CDT,4.56
3/14/2018 22:15,CDT,4.57
3/14/2018 22:30,CDT,4.56
3/14/2018 22:45,CDT,4.57
3/14/2018 23:00,CDT,4.57
3/14/2018 23:15,CDT,4.57
3/14/2018 23:30,CDT,4.57
3/14/2018 23:45,CDT,4.57
3/15/2018 0:00,CDT,4.56
3/15/2018 0:15,CDT,4.56
3/15/2018 0:30,CDT,4.56
3/15/2018 0:45,CDT,4.56
3/15/2018 1:00,CDT,4.56
3/15/2018 1:15,CDT,4.56
3/15/2018 1:30,CDT,4.55
3/15/2018 1:45,CDT,4.56
3/15/2018 2:00,CDT,4.56
3/15/2018 2:15,CDT,4.55
3/15/2018 2:30,CDT,4.55
3/15/2018 2:45,CDT,4.55
3/15/2018 3:00,CDT,4.55
3/15/2018 3:15,CDT,4.55
3/15/2018 3:30,CDT,4.55
3/15/2018 3:45,CDT,4.55
3/15/2018 4:00,CDT,4.55
3/15/2018 4:15,CDT,4.55
3/15/2018 4:30,CDT,4.55
3/15/2018 4:45,CDT,4.55
3/15/2018 5:00,CDT,4.55
3/15/2018 5:15,CDT,4.55
3/15/2018 5:30,CDT,4.55
3/15/2018 5:45,CDT,4.55
3/15/2018 6:00,CDT,4.55
3/15/2018 6:15,CDT,4.55
3/15/2018 6:30,CDT,4.55
3/15/2018 6:45,CDT,4.55
3/15/2018 7:00,CDT,4.55
3/15/2018 7:15,CDT,4.55
3/15/2018 7:30,CDT,4.55
3/15/2018 7:45,CDT,4.55
3/15/2018 8:00,CDT,4.56
3/15/2018 8:15,CDT,4.56
3/15/2018 8:30,CDT,4.56
3/15/2018 8:45,CDT,4.56
3/15/2018 9:00,CDT,4.56
3/15/2018 9:15,CDT,4.56
3/15/2018 9:30,CDT,4.56
3/15/2018 9:45,CDT,4.56
3/15/2018 10:00,CDT,4.56
3/15/2018 10:15,CDT,4.57
3/15/2018 10:30,CDT,4.56
3/15/2018 10:45,CDT,4.56
3/15/2018 11:00,CDT,4.56
3/15/2018 11:15,CDT,4.57
3/15/2018 11:30,CDT,4.57
3/15/2018 11:45,CDT,4.56
3/15/2018 12:00,CDT,4.57
3/15/2018 12:15,CDT,4.57
3/15/2018 12:30,CDT,4.57
3/15/2018 12:45,CDT,4.57
3/15/2018 13:00,CDT,4.57
3/15/2018 13:15,CDT,4.57
3/15/2018 13:30,CDT,4.57
3/15/2018 13:45,CDT,4.57
3/15/2018 14:00,CDT,4.57
3/15/2018 14:15,CDT,4.57
3/15/2018 14:30,CDT,4.58
3/15/2018 14:45,CDT,4.57
3/15/2018 15:00,CDT,4.58
3/15/2018 15:15,CDT,4.58
3/15/2018 15:30,CDT,4.58
3/15/2018 15:45,CDT,4.58
3/15/2018 16:00,CDT,4.58
3/15/2018 16:15,CDT,4.58
3/15/2018 16:30,CDT,4.58
3/15/2018 16:45,CDT,4.57
3/15/2018 17:00,CDT,4.58
3/15/2018 17:15,CDT,4.58
3/15/2018 17:30,CDT,4.58
3/15/2018 17:45,CDT,4.58
3/15/2018 18:00,CDT,4.58
3/15/2018 18:15,CDT,4.58
3/15/2018 18:30,CDT,4.58
3/15/2018 18:45,CDT,4.58
3/15/2018 19:00,CDT,4.58
3/15/2018 19:15,CDT,4.58
3/15/2018 19:30,CDT,4.58
3/15/2018 19:45,CDT,4.58
3/15/2018 20:00,CDT,4.58
3/15/2018 20:15,CDT,4.58
3/15/2018 20:30,CDT,4.58
3/15/2018 20:45,CDT,4.58
3/15/2018 21:00,CDT,4.58
3/15/2018 21:15,CDT,4.57
3/15/2018 21:30,CDT,4.57
3/15/2018 21:45,CDT,4.58
3/15/2018 22:00,CDT,4.57
3/15/2018 22:15,CDT,4.57
3/15/2018 22:30,CDT,4.58
3/15/2018 22:45,CDT,4.57
3/15/2018 23:00,CDT,4.57
3/15/2018 23:15,CDT,4.57
3/15/2018 23:30,CDT,4.58
3/15/2018 23:45,CDT,4.57
3/16/2018 0:00,CDT,4.58
3/16/2018 0:15,CDT,4.58
3/16/2018 0:30,CDT,4.58
3/16/2018 0:45,CDT,4.57
3/16/2018 1:00,CDT,4.58
3/16/2018 1:15,CDT,4.58
3/16/2018 1:30,CDT,4.58
3/16/2018 1:45,CDT,4.58
3/16/2018 2:00,CDT,4.58
3/16/2018 2:15,CDT,4.58
3/16/2018 2:30,CDT,4.57
3/16/2018 2:45,CDT,4.57
3/16/2018 3:00,CDT,4.58
3/16/2018 3:15,CDT,4.58
3/16/2018 3:30,CDT,4.58
3/16/2018 3:45,CDT,4.58
3/16/2018 4:00,CDT,4.58
3/16/2018 4:15,CDT,4.59
3/16/2018 4:30,CDT,4.58
3/16/2018 4:45,CDT,4.58
3/16/2018 5:00,CDT,4.58
3/16/2018 5:15,CDT,4.58
3/16/2018 5:30,CDT,4.58
3/16/2018 5:45,CDT,4.58
3/16/2018 6:00,CDT,4.58
3/16/2018 6:15,CDT,4.59
3/16/2018 6:30,CDT,4.59
3/16/2018 6:45,CDT,4.59
3/16/2018 7:00,CDT,4.59
3/16/2018 7:15,CDT,4.59
3/16/2018 7:30,CDT,4.59
3/16/2018 7:45,CDT,4.59
3/16/2018 8:00,CDT,4.6
3/16/2018 8:15,CDT,4.6
3/16/2018 8:30,CDT,4.59
3/16/2018 8:45,CDT,4.59
3/16/2018 9:00,CDT,4.59
3/16/2018 9:15,CDT,4.59
3/16/2018 9:30,CDT,4.59
3/16/2018 9:45,CDT,4.58
3/16/2018 10:00,CDT,4.59
3/16/2018 10:15,CDT,4.58
3/16/2018 10:30,CDT,4.59
3/16/2018 10:45,CDT,4.59
3/16/2018 11:00,CDT,4.59
3/16/2018 11:15,CDT,4.59
3/16/2018 11:30,CDT,4.58
3/16/2018 11:45,CDT,4.59
3/16/2018 12:00,CDT,4.58
3/16/2018 12:15,CDT,4.59
3/16/2018 12:30,CDT,4.59
3/16/2018 12:45,CDT,4.59
3/16/2018 13:00,CDT,4.6
3/16/2018 13:15,CDT,4.59
3/16/2018 13:30,CDT,4.59
3/16/2018 13:45,CDT,4.59
3/16/2018 14:00,CDT,4.58
3/16/2018 14:15,CDT,4.6
3/16/2018 14:30,CDT,4.6
3/16/2018 14:45,CDT,4.6
3/16/2018 15:00,CDT,4.6
3/16/2018 15:15,CDT,4.59
3/16/2018 15:30,CDT,4.6
3/16/2018 15:45,CDT,4.6
3/16/2018 16:00,CDT,4.6
3/16/2018 16:15,CDT,4.59
3/16/2018 16:30,CDT,4.6
3/16/2018 16:45,CDT,4.59
3/16/2018 17:00,CDT,4.59
3/16/2018 17:15,CDT,4.59
3/16/2018 17:30,CDT,4.59
3/16/2018 17:45,CDT,4.59
3/16/2018 18:00,CDT,4.59
3/16/2018 18:15,CDT,4.59
3/16/2018 18:30,CDT,4.59
3/16/2018 18:45,CDT,4.59
3/16/2018 19:00,CDT,4.58
3/16/2018 19:15,CDT,4.58
3/16/2018 19:30,CDT,4.59
3/16/2018 19:45,CDT,4.58
3/16/2018 20:00,CDT,4.58
3/16/2018 20:15,CDT,4.58
3/16/2018 20:30,CDT,4.58
3/16/2018 20:45,CDT,4.58
3/16/2018 21:00,CDT,4.57
3/16/2018 21:15,CDT,4.57
3/16/2018 21:30,CDT,4.57
3/16/2018 21:45,CDT,4.57
3/16/2018 22:00,CDT,4.57
3/16/2018 22:15,CDT,4.57
3/16/2018 22:30,CDT,4.57
3/16/2018 22:45,CDT,4.57
3/16/2018 23:00,CDT,4.57
3/16/2018 23:15,CDT,4.57
3/16/2018 23:30,CDT,4.57
3/16/2018 23:45,CDT,4.57
3/17/2018 0:00,CDT,4.57
3/17/2018 0:15,CDT,4.58
3/17/2018 0:30,CDT,4.58
3/17/2018 0:45,CDT,4.58
3/17/2018 1:00,CDT,4.59
3/17/2018 1:15,CDT,4.59
3/17/2018 1:30,CDT,4.59
3/17/2018 1:45,CDT,4.59
3/17/2018 2:00,CDT,4.6
3/17/2018 2:15,CDT,4.6
3/17/2018 2:30,CDT,4.6
3/17/2018 2:45,CDT,4.61
3/17/2018 3:00,CDT,4.61
3/17/2018 3:15,CDT,4.6
3/17/2018 3:30,CDT,4.6
3/17/2018 3:45,CDT,4.61
