DateTime_UTC,region,site,variable,value,flagtype,flagcomment
2/20/2018 6:45,KS,KANSASREASTLAWRENCE,Light_PAR,-0.01,,
2/20/2018 6:45,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.7537,,
2/20/2018 6:45,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.411,,
2/20/2018 7:00,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2572,,
2/20/2018 7:00,KS,KANSASREASTLAWRENCE,DO_mgL,0.0375,Bad Data,sensor buried
2/20/2018 7:00,KS,KANSASREASTLAWRENCE,DOsat_pct,0.321632,Bad Data,sensor buried
2/20/2018 7:00,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.7752,,
2/20/2018 7:00,KS,KANSASREASTLAWRENCE,Light_PAR,-0.025,,
2/20/2018 7:00,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.73192,,
2/20/2018 7:00,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.4295,,
2/20/2018 7:15,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2744,,
2/20/2018 7:15,KS,KANSASREASTLAWRENCE,DO_mgL,0.036,Bad Data,sensor buried
2/20/2018 7:15,KS,KANSASREASTLAWRENCE,DOsat_pct,0.308628,Bad Data,sensor buried
2/20/2018 7:15,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 7:15,KS,KANSASREASTLAWRENCE,Light_PAR,-0.05,,
2/20/2018 7:15,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.72906,,
2/20/2018 7:15,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.411,,
2/20/2018 7:30,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2719,,
2/20/2018 7:30,KS,KANSASREASTLAWRENCE,DO_mgL,0.0365,Bad Data,sensor buried
2/20/2018 7:30,KS,KANSASREASTLAWRENCE,DOsat_pct,0.312728,Bad Data,sensor buried
2/20/2018 7:30,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 7:30,KS,KANSASREASTLAWRENCE,Light_PAR,-0.085,,
2/20/2018 7:30,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.74781,,
2/20/2018 7:30,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.387,,
2/20/2018 7:45,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2523,,
2/20/2018 7:45,KS,KANSASREASTLAWRENCE,DO_mgL,0.037,Bad Data,sensor buried
2/20/2018 7:45,KS,KANSASREASTLAWRENCE,DOsat_pct,0.316974,Bad Data,sensor buried
2/20/2018 7:45,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 7:45,KS,KANSASREASTLAWRENCE,Light_PAR,-0.045,,
2/20/2018 7:45,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.78132,,
2/20/2018 7:45,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.382,,
2/20/2018 8:00,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2376,,
2/20/2018 8:00,KS,KANSASREASTLAWRENCE,DO_mgL,0.037,Bad Data,sensor buried
2/20/2018 8:00,KS,KANSASREASTLAWRENCE,DOsat_pct,0.31675,Bad Data,sensor buried
2/20/2018 8:00,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 8:00,KS,KANSASREASTLAWRENCE,Light_PAR,-0.065,,
2/20/2018 8:00,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.81417,,
2/20/2018 8:00,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.3535,,
2/20/2018 8:15,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2253,,
2/20/2018 8:15,KS,KANSASREASTLAWRENCE,DO_mgL,0.036,Bad Data,sensor buried
2/20/2018 8:15,KS,KANSASREASTLAWRENCE,DOsat_pct,0.307972,Bad Data,sensor buried
2/20/2018 8:15,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 8:15,KS,KANSASREASTLAWRENCE,Light_PAR,-0.075,,
2/20/2018 8:15,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.8354,,
2/20/2018 8:15,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.325,,
2/20/2018 8:30,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2408,,
2/20/2018 8:30,KS,KANSASREASTLAWRENCE,DO_mgL,0.0365,Bad Data,sensor buried
2/20/2018 8:30,KS,KANSASREASTLAWRENCE,DOsat_pct,0.312138,Bad Data,sensor buried
2/20/2018 8:30,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 8:30,KS,KANSASREASTLAWRENCE,Light_PAR,-0.055,,
2/20/2018 8:30,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.82866,,
2/20/2018 8:30,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.3105,,
2/20/2018 8:45,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2458,,
2/20/2018 8:45,KS,KANSASREASTLAWRENCE,DO_mgL,0.036,Bad Data,sensor buried
2/20/2018 8:45,KS,KANSASREASTLAWRENCE,DOsat_pct,0.307751,Bad Data,sensor buried
2/20/2018 8:45,KS,KANSASREASTLAWRENCE,Discharge_m3s,57.0584,,
2/20/2018 8:45,KS,KANSASREASTLAWRENCE,Light_PAR,-0.06,,
2/20/2018 8:45,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.79542,,
2/20/2018 8:45,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.296,,
2/20/2018 9:00,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2163,,
2/20/2018 9:00,KS,KANSASREASTLAWRENCE,DO_mgL,0.0355,Bad Data,sensor buried
2/20/2018 9:00,KS,KANSASREASTLAWRENCE,DOsat_pct,0.30319,Bad Data,sensor buried
2/20/2018 9:00,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 9:00,KS,KANSASREASTLAWRENCE,Light_PAR,-0.05,,
2/20/2018 9:00,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.73723,,
2/20/2018 9:00,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.258,,
2/20/2018 9:15,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2081,,
2/20/2018 9:15,KS,KANSASREASTLAWRENCE,DO_mgL,0.036,Bad Data,sensor buried
2/20/2018 9:15,KS,KANSASREASTLAWRENCE,DOsat_pct,0.307172,Bad Data,sensor buried
2/20/2018 9:15,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 9:15,KS,KANSASREASTLAWRENCE,Light_PAR,-0.03,,
2/20/2018 9:15,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.68945,,
2/20/2018 9:15,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.22,,
2/20/2018 9:30,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.1999,,
2/20/2018 9:30,KS,KANSASREASTLAWRENCE,DO_mgL,0.0355,Bad Data,sensor buried
2/20/2018 9:30,KS,KANSASREASTLAWRENCE,DOsat_pct,0.302797,Bad Data,sensor buried
2/20/2018 9:30,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 9:30,KS,KANSASREASTLAWRENCE,Light_PAR,-0.05,,
2/20/2018 9:30,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.65236,,
2/20/2018 9:30,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.2055,,
2/20/2018 9:45,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2417,,
2/20/2018 9:45,KS,KANSASREASTLAWRENCE,DO_mgL,0.036,Bad Data,sensor buried
2/20/2018 9:45,KS,KANSASREASTLAWRENCE,DOsat_pct,0.306661,Bad Data,sensor buried
2/20/2018 9:45,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 9:45,KS,KANSASREASTLAWRENCE,Light_PAR,-0.065,,
2/20/2018 9:45,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.62755,,
2/20/2018 9:45,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.153,,
2/20/2018 10:00,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2523,,
2/20/2018 10:00,KS,KANSASREASTLAWRENCE,DO_mgL,0.034,Bad Data,sensor buried
