"","date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
"60",2018-04-19,19.099883666586,16.6523092586926,21.4828588688445,-8.9391141803484,-11.7744858876693,-6.01309218341853,"w      ","",""
"61",2018-04-20,18.5983632137904,15.8854044746597,21.2306681422043,-9.78237641782494,-12.6961757516849,-6.69639205751492,"w      ","",""
"62",2018-04-21,14.084133981412,11.8458827783331,16.4230285731639,-16.067280878743,-19.247050039894,-12.8763818431437,"w      ","",""
"63",2018-04-22,12.6795175782115,10.6546819606263,14.6491406209742,-13.6350486730702,-16.7692232944862,-10.4677917664981,"w      ","",""
"64",2018-04-23,21.4006688562736,19.0717601179836,23.761519853194,-14.3343470628768,-17.1346336502873,-11.6508574231054,"w      ","",""
"65",2018-04-24,25.635269562878,22.6240149435761,28.6470465977925,-20.2246244127046,-23.6465188251599,-16.8898428711891,"w      ","",""
"66",2018-04-25,NA,NA,NA,NA,NA,NA,"w     E","",""
"67",2018-04-26,NA,NA,NA,NA,NA,NA,"w     E","",""
"68",2018-04-27,NA,NA,NA,NA,NA,NA,"w     E","",""
"69",2018-04-28,NA,NA,NA,NA,NA,NA,"w     E","",""
"70",2018-04-29,NA,NA,NA,NA,NA,NA,"w     E","",""
"71",2018-04-30,NA,NA,NA,NA,NA,NA,"w     E","",""
"72",2018-05-01,NA,NA,NA,NA,NA,NA,"w     E","",""
"73",2018-05-02,20.1403012022741,17.1338730039115,23.2013415840047,-30.4520336127325,-35.2608045226783,-25.5113723403058,"w      ","",""
"74",2018-05-03,9.90900606301508,7.41198888190883,12.2365838708774,-15.740653553117,-19.7500850960913,-11.7039812285187,"w      ","",""
"75",2018-05-04,1.43053984816938,-0.813588459557175,3.55146251381522,-12.5464051902159,-24.1863976512,-3.46472768854801,"w      ","",""
"76",2018-05-05,1.76752838595693,-0.307130254540172,3.78020808765168,-13.8617477536449,-22.4840030327624,-5.37089870403859,"w      ","",""
"77",2018-05-06,NA,NA,NA,NA,NA,NA,"w     E","",""
"78",2018-05-07,NA,NA,NA,NA,NA,NA,"w     E","",""
"79",2018-05-08,NA,NA,NA,NA,NA,NA,"w     E","",""
"80",2018-05-09,1.78585918170569,-0.305788717898533,3.74755883223609,-12.8979714372506,-21.8469028367015,-4.02706775887735,"w      ","",""
"81",2018-05-10,0.713582549038922,-1.3342381779741,2.72371798198198,-12.8569913160584,-21.5847393220048,-4.38980052025545,"w      ","",""
"82",2018-05-11,1.11902051867139,-0.854171990128778,3.04899169491168,-12.6319934614502,-20.2520071365901,-4.83241958738507,"w      ","",""
"83",2018-05-12,1.6517911154118,-0.351029473527471,3.60752400263626,-13.2565305156406,-20.5128615589386,-6.15178451083978,"w      ","",""
"84",2018-05-13,3.25021234842061,1.03446022338769,5.29161847565524,-13.6565480964609,-19.8126516318448,-7.44416305307459,"w      ","",""
"85",2018-05-14,4.42006548352501,2.14285412092002,6.82569936473035,-16.2453209321551,-23.2638190165701,-9.10410858160845,"w      ","",""
"86",2018-05-15,4.62301616997651,2.49388549653411,6.78800209498455,-11.6515256057889,-16.6442334014049,-6.59493337007529,"w      ","",""
"87",2018-05-16,NA,NA,NA,NA,NA,NA,"w     E","",""
"88",2018-05-17,NA,NA,NA,NA,NA,NA,"w     E","",""
"89",2018-05-18,NA,NA,NA,NA,NA,NA,"w     E","",""
"90",2018-05-19,NA,NA,NA,NA,NA,NA,"w     E","",""
"91",2018-05-20,13.4729084033947,10.3965408362991,16.6227202795457,-20.2374661529878,-25.4325955357111,-15.3291308109666,"w      ","",""
"92",2018-05-21,2.72758438163532,0.58933436150843,4.81767724291635,0.499825850809515,-2.54487091015925,3.58805248074291,"w      ","",""
"93",2018-05-22,21.9522693696795,19.1369034272314,25.19162034714,6.56804065475702,2.07767429402983,11.0455562614207,"w      ","",""
"94",2018-05-23,18.9944600367476,14.989550341905,22.6813837843751,-3.67461756300164,-6.88590299029946,-0.496920800010231,"w      ","",""
"95",2018-05-24,6.38993463515481,1.74531259037696,11.3443338320463,-6.73371311162185,-11.4061282825837,-2.3132252270148,"w      ","",""
"96",2018-05-25,11.2341391835018,8.85874030245956,13.520824420398,-10.1877098804704,-13.4013712183362,-6.83075280719397,"w      ","",""
"97",2018-05-26,20.5912290383695,16.7993689326447,24.3631152040713,-15.259062044778,-18.8823590149598,-11.871508696602,"w      ","",""
"98",2018-05-27,18.5720629553603,14.7389173425981,22.1626151160057,-22.0283946307403,-26.5666174852149,-17.3203770027778,"w      ","",""
"99",2018-05-28,14.0006256865111,10.9656542781079,16.8718460388082,-23.9012044213007,-29.1352784388146,-18.1249417023874,"w      ","",""
"100",2018-05-29,17.619754619379,14.5991758773304,20.6325509025812,-24.6932309220073,-29.3907812481676,-19.9793506720126,"w      ","",""
"101",2018-05-30,17.7888497662098,14.7585390388686,20.7889173125781,-26.0941479594839,-31.2036825734985,-21.2445387710011,"w      ","",""
"102",2018-05-31,NA,NA,NA,NA,NA,NA,"w     E","",""
