"Date","calcdepth_m.eric","Max.PreDawnN_mgL.eric","Min.Nitrate_mgL.eric","NitrateChange_Perc.eric","Mean.Nitrate_mgL.eric","Mean.Discharge_m3s.eric","SumDiff_mgNL.eric","A_m2.eric","UaNO3_mgNm2day.eric","UaNO3_gNm2day.eric","calcdepth_m.steve","Max.PreDawnN_mgL.steve","Min.Nitrate_mgL.steve","NitrateChange_Perc.steve","Mean.Nitrate_mgL.steve","Mean.Discharge_m3s.steve","SumDiff_mgNL.steve","A_m2.steve","UaNO3_mgNm2day.steve","UaNO3_gNm2day.steve","calcdepth_m.desoto","Max.PreDawnN_mgL.desoto","Min.Nitrate_mgL.desoto","NitrateChange_Perc.desoto","Mean.Nitrate_mgL.desoto","Mean.Discharge_m3s.desoto","SumDiff_mgNL.desoto","A_m2.desoto","UaNO3_mgNm2day.desoto","UaNO3_gNm2day.desoto","ReleaseStatus","UaNO3_gNm2day.eric_scaled","Supply_gNm2day.eric","Supply_gNm2day.steve","Supply_gNm2day.desoto","Month"
2018-04-09,1.17929546421391,3.48749833333333,2.18841583333333,-37.2496952208818,2.94213875,36.6953208333333,4.36287666666667,248.713413402714,55615796.3166383,55615.7963166383,1.17955083280675,0.281887,0.178940833333333,-36.5203669082528,0.233160768518519,36.7344851851852,0.438536083333333,133.761064440285,10405508.7238961,10405.5087238961,1.22911433202625,0.203333333333333,0.203333333333333,NA,0.23952380952381,42.2628130952381,-0.253333333333333,169.703815822865,NA,NA,"After",13903.9490791596,44456.9057941012,6688.56623007548,NA,"Apr"
2018-04-10,1.18803065388086,2.98717666666667,1.71684083333333,-42.5263041020897,2.42164177083333,37.4032364583333,4.52427916666667,250.555664903473,58353659.0873572,58353.6590873572,1.18805856451283,0.2377795,0.169064416666667,-28.8986575097236,0.208413125,37.5566197916667,0.234931,134.725841215755,5658348.12257461,5658.34812257461,1.22974662628978,0.24,0.193333333333333,-19.4444444444445,0.222916666666667,42.1831625,0.136666666666667,169.79111669183,2933597.42550046,2933.59742550046,"After",14588.4147718393,38528.2787420924,5726.95466929323,5151.68328380569,"Apr"
2018-04-11,1.18927267663929,3.1428225,1.63197,-48.0731094422291,2.3273584375,37.8383208333333,6.5237125,250.817607503227,85031999.2702909,85031.9992702909,1.18927267663929,0.235361083333333,0.162184333333333,-31.0912700449982,0.20536709375,37.7675291666667,0.239951916666667,134.863521530896,5805799.62979429,5805.79962979429,1.23266791167786,0.24,0.179791666666667,-25.0868055555556,0.207864583333333,42.6463,0.257083333333333,170.194458565362,5565748.87093761,5565.74887093761,"After",21257.9998175727,40964.4785122971,5694.72129861288,5195.90170123187,"Apr"
2018-04-12,1.17595647240785,2.68533583333333,1.66605166666667,-37.9574187337834,2.34786427083333,36.686475,2.6997725,248.009220030816,34504764.6921517,34504.7646921517,1.17595647240785,0.218248916666667,0.163327083333333,-25.1647679045371,0.20618115625,36.4136291666667,0.0965420833333332,133.353463971051,2277666.17717247,2277.66617717247,1.23084376760618,0.188333333333333,0.18,NA,0.190104166666667,42.5754927083333,-0.0141666666666665,169.942598993385,NA,NA,"After",8626.19117303793,34320.2551505987,5149.03095658146,NA,"Apr"
2018-04-13,1.16573704358503,3.09795333333333,1.86141666666667,-39.9146318106793,2.73069177083333,35.111346875,2.9380925,245.853942492082,36253464.8279284,36253.4648279284,1.16573704358503,0.237674583333333,0.153682583333333,-35.3390753113062,0.20701671875,35.1924645833333,0.245262916666667,132.194580742542,5641332.02841258,5641.33202841258,1.22503797465566,0.189166666666667,0.178333333333333,-5.72687224669604,0.186481481481481,41.6387981481481,0.0241666666666667,169.140993160708,514019.747127337,514.019747127337,"After",9063.3662069821,38226.0062297438,5466.79154566287,4023.53388268639,"Apr"
2018-04-14,1.15097568255163,2.99798166666667,1.48669833333333,NA,2.818780625,34.7013552083333,1.43360833333333,242.74077145014,17707121.5005289,NA,1.15097568255163,0.250009,0.139760666666667,-44.097745814484,0.213068607142857,34.5245857142857,0.25858275,130.520642401355,5909660.95449708,5909.66095449708,1.26688007473987,0.191666666666667,0.175,NA,0.361190476190476,47.4474845238095,-1.18666666666667,174.918131919334,NA,NA,"After",NA,NA,5713.71611436904,NA,"Apr"
2018-04-15,1.16073952727305,3.09097833333333,1.72728833333333,NA,2.83608802083333,33.643896875,2.0391225,244.799966301887,24213189.3703158,NA,1.16071222736749,0.28930675,0.162388333333333,-43.8698428801494,0.23329262962963,34.15845,0.504127083333333,131.624766583474,11303535.7913243,11303.5357913243,1.21576921223355,0.281666666666667,0.240833333333333,NA,0.2984375,40.6641104166667,-0.134166666666667,167.861255133087,NA,NA,"After",NA,NA,6486.83498945132,NA,"Apr"
2018-04-16,1.1712896816634,3.40193666666667,2.8296225,NA,2.97805327083333,36.07590625,3.39106716666667,247.024993862811,42788443.3300269,NA,1.17138512916502,0.258745333333333,0.170726166666667,-34.0176827665813,0.228385364583333,35.9166239583333,0.24287975,132.835073647314,5673979.94579999,5673.97994579999,1.23008776102342,0.248333333333333,0.203333333333333,-18.1208053691275,0.241354166666667,42.7849072916667,0.0558333333333332,169.838217164504,1215241.16433163,1215.24116433163,"After",NA,NA,6044.62015628173,5405.10249210188,"Apr"
2018-04-17,1.17276980910606,2.8003305,2.65121,NA,2.7443900625,36.4298572916667,0.447523500000002,247.337152740468,5695052.09346895,NA,1.17277008085506,0.24672875,0.17905825,-27.4270833861072,0.228674583333333,36.0803197916667,0.144433333333333,132.992127168964,3385521.86116228,3385.52186116228,1.22228594161625,0.188333333333333,0.176666666666667,NA,0.196388888888889,41.1904666666667,-0.0724999999999999,168.761019958955,NA,NA,"After",NA,NA,5783.32963467973,NA,"Apr"
2018-04-18,1.13675414235263,3.49756833333333,2.07543666666667,-40.6605827572585,2.95237125,32.5657947916667,4.36157666666667,239.741448622169,51188901.5210317,51188.9015210317,1.13675414235263,0.249272333333333,0.173339416666667,-30.4618309024802,0.22352221875,32.422740625,0.206000916666667,128.907919742788,4476648.72548177,4476.64872548177,1.23618673987607,0.18,0.155,NA,0.1859375,43.3099614583333,-0.0475000000000001,170.680303174688,NA,NA,"After",12797.2253802579,41048.6149071656,5416.98887253107,NA,"Apr"
