"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"11",2018-02-13,0.122215216920992,0.00785086121454849,0.311752656038091,-0.519326729062229,-0.0795395916843506,0.134488025344548,0.327608066369466,0.715044356366125,1576.83308709057,1.00030420395097,-0.660321879686449,0.0117160531626709,0.504398238042529,-1.655924216849,-0.992656298111708,-0.662380418673553,-0.316600439133576,0.325021167406524,1853.46527702802,0.999064524390053,0.996956110129571,3.19536305588761e-05,0.000486209554462139,0.995883066594718,0.996648572661044,0.996989238664339,0.997304389618503,0.997824735119862,231.529619700251,1.02051258151678,0.122215216920929,0.00785086121454446,0.311752656037931,-0.519326729061963,-0.0795395916843097,0.134488025344479,0.327608066369298,0.715044356365757,1576.83308709057,1.00030420395097,-0.660321879686449,0.0117160531626709,0.504398238042529,-1.655924216849,-0.992656298111708,-0.662380418673552,-0.316600439133577,0.325021167406523,1853.46527702802,0.999064524390053,4.87522041427,0.0253845308240593,1.12772516660021,2.59864334752189,4.11712502166904,4.90108988265156,5.63621822899604,7.1155346998265,1973.6414749006,1.00044084662056,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"12",2018-02-14,0.341213655637192,0.00770051790134563,0.307335762114646,-0.240525455120275,0.125005744467763,0.336181767294512,0.551551865570515,0.926838679944168,1592.89198599149,1.00064090958354,-1.05243882968076,0.0134987317275895,0.533267753143991,-2.10746957416143,-1.40817140112715,-1.04054335398081,-0.708961680151734,0.0163715040578988,1560.64711015676,1.00039542739414,0.997548831225457,2.13875689879775e-05,0.000391140009480939,0.99671119854073,0.997303217827605,0.99757039525006,0.997815944551427,0.998239367829577,334.458037456527,1.01483623556491,0.341213655637016,0.00770051790134168,0.307335762114488,-0.240525455120152,0.125005744467699,0.33618176729434,0.551551865570232,0.926838679943693,1592.89198599149,1.00064090958354,-1.05243882968076,0.0134987317275895,0.533267753143991,-2.10746957416143,-1.40817140112715,-1.04054335398081,-0.708961680151735,0.0163715040578988,1560.64711015676,1.00039542739414,5.62153702032822,0.0320700566449339,1.32031175596152,2.94664708086974,4.73951822344017,5.6627752533038,6.45510440884153,8.23004182522304,1694.93686768746,0.999416636469851,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"13",2018-02-16,0.314924285897672,0.00817733874908198,0.314637770407429,-0.320615436167689,0.114369381174101,0.308893738329507,0.52198849265863,0.936740970351146,1480.46360020592,0.999991835820852,-0.8312232675163,0.0137924352781493,0.546000258421573,-1.87965848288416,-1.20234582063992,-0.834110817265705,-0.466744407670962,0.256561162918077,1567.12553505518,0.998910182266021,0.985061551909966,0.000140864147073417,0.00228089066024779,0.98032765891596,0.98359685155004,0.985224372461091,0.986687144565817,0.989202867875728,262.185091982883,1.0290198323936,0.31492428589751,0.00817733874907779,0.314637770407268,-0.320615436167525,0.114369381174042,0.308893738329349,0.521988492658362,0.936740970350666,1480.46360020592,0.999991835820852,-0.8312232675163,0.0137924352781493,0.546000258421573,-1.87965848288416,-1.20234582063992,-0.834110817265704,-0.466744407670962,0.256561162918077,1567.12553505518,0.998910182266021,4.39295110400541,0.0280150277801664,1.18268262261885,2.09464950169794,3.57702151734972,4.37118717171815,5.24568086379995,6.69855748992615,1782.19128845236,0.999221108117527,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"14",2018-02-17,0.680350125204479,0.00819578147001121,0.320698922654434,0.0427755135894943,0.459043290314846,0.678330830846516,0.897567362611432,1.3135747517277,1531.13774258675,1.00037414277422,-1.20747543654505,0.0120230906199965,0.499983056583557,-2.19099032506399,-1.54219694832322,-1.21220723963879,-0.870795318154154,-0.245693250843525,1729.33182344136,0.999162961729183,0.997119258571948,3.01442669843698e-05,0.000439725289463465,0.996229429110759,0.996833558551456,0.997147212739832,0.997430490446554,0.997883904826639,212.791086312647,1.01688951718864,0.68035012520413,0.008195781470007,0.320698922654269,0.0427755135894724,0.459043290314611,0.678330830846168,0.897567362610971,1.31357475172703,1531.13774258675,1.00037414277422,-1.20747543654505,0.0120230906199965,0.499983056583557,-2.19099032506399,-1.54219694832321,-1.21220723963879,-0.870795318154154,-0.245693250843525,1729.33182344136,0.999162961729183,4.54800976481908,0.0271095234123637,1.11607527020507,2.23942294018448,3.8151448525581,4.58042041911255,5.28471797421501,6.67923965966507,1694.89658644688,1.00029308693497,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"15",2018-02-18,0.952010430682802,0.00831855098345795,0.324690721940872,0.327135145007572,0.730168270075398,0.945236006471775,1.17343965889902,1.59156043006886,1523.50678328878,1.00103762953496,-1.90707317596003,0.0131532491591602,0.509560432788481,-2.8935968106901,-2.25931799860778,-1.90258353632299,-1.55467690279608,-0.888330073696378,1500.80857260196,1.0006721627926,0.999036731817732,9.25375911467952e-06,0.000155373979978122,0.998698638480178,0.998933292350979,0.999047765481897,0.999142504859616,0.999311013194693,281.916309006752,1.01586647890308,0.952010430682314,0.00831855098345369,0.324690721940706,0.327135145007404,0.730168270075023,0.94523600647129,1.17343965889841,1.59156043006804,1523.50678328878,1.00103762953496,-1.90707317596003,0.0131532491591602,0.509560432788481,-2.89359681069009,-2.25931799860778,-1.90258353632299,-1.55467690279608,-0.888330073696379,1500.80857260196,1.0006721627926,5.85172090772675,0.0342734012788684,1.27190004795827,3.35262630086084,5.00700518624664,5.85666213757356,6.6854573101035,8.31657213884198,1377.18269149585,1.00027626664587,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"16",2018-02-19,1.68696690509883,0.00860331208159557,0.324059734726067,1.06567464152315,1.46320498975686,1.68541488138153,1.90944877531762,2.30131739155727,1418.79219350913,0.999869356738806,-1.94239363231973,0.0147811429427032,0.547858753041335,-3.03156491991991,-2.28702165469039,-1.93905882456834,-1.57815061800914,-0.880786164052479,1373.79260903443,1.00053596634032,0.997528513659337,2.17597329810879e-05,0.000398299539230493,0.996670947748679,0.997277650257346,0.997548639691615,0.997810145859665,0.998231437251537,335.052208197363,1.01650921463402,1.68696690509797,0.00860331208159115,0.3240597347259,1.0656746415226,1.46320498975611,1.68541488138067,1.90944877531664,2.30131739155609,1418.79219350913,0.999869356738806,-1.94239363231973,0.0147811429427031,0.547858753041335,-3.03156491991991,-2.28702165469039,-1.93905882456834,-1.57815061800914,-0.880786164052481,1373.79260903443,1.00053596634032,4.61203184191119,0.03635346159254,1.30718461542391,2.07458859608564,3.75314330072564,4.55965308176091,5.43578083150808,7.23051233071715,1292.95173732921,1.00036505105568,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"17",2018-02-20,1.02040904599658,0.00741020091893731,0.298584703211176,0.444149032386989,0.823879097533502,1.02375698369939,1.22008911882659,1.60112350991196,1623.5854183252,0.998942577382437,-1.62454331179873,0.0204545253776343,0.668791297103002,-2.90721027190926,-2.08128475323324,-1.6415648710075,-1.17963851554088,-0.346497344662755,1069.06081842445,1.00097458883688,0.998601325031809,1.12493540697147e-05,0.000221560045663783,0.998130890777309,0.998459762426669,0.99861351555199,0.998751666936703,0.999012818679305,387.907091704158,1.01666341603206,1.02040904599606,0.00741020091893349,0.298584703211023,0.444149032386761,0.823879097533079,1.02375698369887,1.22008911882596,1.60112350991114,1623.5854183252,0.998942577382437,-1.62454331179873,0.0204545253776343,0.668791297103002,-2.90721027190926,-2.08128475323324,-1.64156487100749,-1.17963851554089,-0.346497344662755,1069.06081842445,1.00097458883688,4.29117383196104,0.034309292950784,1.18774767973559,1.98158079641613,3.48444537308964,4.29143750287537,5.0691490140854,6.65830452519193,1198.46359167141,1.00108225777436,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"18",2018-02-21,0.794100501741499,0.00791305606790142,0.306562009657492,0.197061654313417,0.59825328268392,0.792138160331544,0.999980226055822,1.40293285521074,1500.88764628131,0.9999068106195,-0.683490109547644,0.0139968948493717,0.534018698126979,-1.7546036004226,-1.02996906064592,-0.679493315456291,-0.32068086808462,0.324106895727569,1455.62507192419,1.00021608002123,0.996682225666465,3.39187326657054e-05,0.000518805349998212,0.995601842461316,0.996351158025483,0.99671175213677,0.997047431978621,0.997616180551433,233.953559909776,1.01586201243878,0.794100501741091,0.00791305606789735,0.306562009657335,0.197061654313316,0.598253282683613,0.792138160331137,0.999980226055309,1.40293285521002,1500.88764628131,0.9999068106195,-0.683490109547644,0.0139968948493717,0.534018698126979,-1.7546036004226,-1.02996906064592,-0.679493315456291,-0.320680868084619,0.324106895727569,1455.62507192419,1.00021608002123,4.3779301972142,0.0304814104754117,1.14823497839814,2.10234932949707,3.66987406993861,4.40619762383056,5.164338733619,6.53799109063829,1419.02950751041,0.999646137840722,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"19",2018-02-22,1.11518085177409,0.0072343802271453,0.305030144990419,0.518080737343543,0.901807375432864,1.11278156003293,1.33019881715691,1.70036675383101,1777.79983141039,1.00000246220554,-0.931613555955295,0.0112992144225193,0.504552272485624,-1.9116841580435,-1.26294197802878,-0.940859338771994,-0.581585690104894,0.0652949053355355,1993.95720305329,1.00028886728128,0.996615138878995,3.66652056986773e-05,0.000534055907583568,0.995530897993461,0.996279144072776,0.996634977387525,0.996991154605139,0.997589113170765,212.160824914323,1.02231853458639,1.11518085177352,0.0072343802271416,0.305030144990263,0.518080737343277,0.901807375432401,1.11278156003236,1.33019881715623,1.70036675383014,1777.79983141038,1.00000246220554,-0.931613555955295,0.0112992144225193,0.504552272485624,-1.9116841580435,-1.26294197802878,-0.940859338771994,-0.581585690104895,0.0652949053355354,1993.95720305329,1.00028886728128,4.93673950380078,0.0336895084432251,1.19922344339394,2.65204863673057,4.13674997657353,4.94817792644094,5.74338961027532,7.26881074295798,1267.09994212209,1.00073041547268,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"20",2018-02-23,1.33257472037003,0.00678538518262829,0.298382201152512,0.73936618591028,1.13140218886696,1.33424905687361,1.53270955716118,1.93747164444496,1933.73436216635,1.0009683996402,-0.924395537708738,0.0117297900619348,0.489755388119648,-1.89202956990839,-1.24728546269152,-0.92272014794514,-0.591335781605535,0.0163057311285209,1743.32342904005,1.00181038369049,0.996800860347957,3.32558907475402e-05,0.000511900916931758,0.995744090087917,0.996479495260221,0.9968287987884,0.997154321185643,0.997693912902935,236.937960278246,1.02567571978313,1.33257472036934,0.00678538518262481,0.298382201152358,0.7393661859099,1.13140218886638,1.33424905687293,1.5327095571604,1.93747164444397,1933.73436216635,1.0009683996402,-0.924395537708738,0.0117297900619348,0.489755388119648,-1.89202956990839,-1.24728546269152,-0.922720147945141,-0.591335781605536,0.0163057311285209,1743.32342904005,1.00181038369049,4.00308462517626,0.0291942428822399,1.20369605677565,1.69096294955253,3.17412807611608,4.0228376574973,4.81617296886266,6.3521811998148,1699.96211140164,1.00209162752721,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
